epoch;precision;recall;accuracy;f1;timestamp
0;0.3334986976981913;0.33879234769624217;0.339;0.32621336544810864;2023-05-07 18:46:08
1;0.3914678727732584;0.39240678220353636;0.393;0.38135207052684156;2023-05-07 18:46:32
2;0.4401796748611647;0.42580967829931976;0.4256;0.42338481831755576;2023-05-07 18:46:56
3;0.4537472222566662;0.4441453499326789;0.4444;0.4429801845739316;2023-05-07 18:47:20
4;0.45016990724000383;0.4516221796082089;0.4526;0.44610819390055767;2023-05-07 18:47:43
5;0.4739057100467504;0.47011692109567826;0.4704;0.4669929462198807;2023-05-07 18:48:07
6;0.47300914626648927;0.4739367105899768;0.4736;0.4696345719724658;2023-05-07 18:48:31
7;0.4847878996829132;0.48880968878172537;0.4888;0.48364069352068384;2023-05-07 18:48:54
8;0.4907703461333915;0.4863146756648601;0.4862;0.48365575421393386;2023-05-07 18:49:18
9;0.4955104201061748;0.4884057524863407;0.4882;0.4893643197673797;2023-05-07 18:49:42
