epoch;precision;recall;accuracy;f1;timestamp
0;0.327891543089443;0.32386031242861313;0.3256;0.30845041350127717;2023-05-07 19:43:59
1;0.3667106628680371;0.3661008858617055;0.3662;0.3494511888956501;2023-05-07 19:44:31
2;0.3873780705675282;0.38957576091525914;0.3894;0.38306899209662254;2023-05-07 19:45:03
3;0.42007306867974414;0.4145760566436871;0.4148;0.41196211831217405;2023-05-07 19:45:36
4;0.4297318162136312;0.42619711149580014;0.4264;0.4218579355416563;2023-05-07 19:46:08
5;0.43422137919182396;0.43376000751823707;0.4338;0.4312287643202476;2023-05-07 19:46:40
6;0.4427662780197766;0.4468718850439603;0.4468;0.4418935582730166;2023-05-07 19:47:12
7;0.4648584314745115;0.46303384576092305;0.4638;0.46271426190680154;2023-05-07 19:47:44
8;0.4664626104220132;0.4629699678967404;0.4624;0.46138405347788536;2023-05-07 19:48:17
9;0.4668767845628422;0.46266677095630226;0.4622;0.461749105322575;2023-05-07 19:48:49
