epoch;precision;recall;accuracy;f1;timestamp
0;0.3381362825424172;0.3273946027735028;0.328;0.31866784547004784;2023-05-07 18:25:57
1;0.4033369396623671;0.38485018100977075;0.3846;0.38533815023588797;2023-05-07 18:26:50
2;0.4152938840159697;0.41955195254433797;0.42;0.39814218193802847;2023-05-07 18:27:42
3;0.419077197916837;0.40676534589567853;0.4076;0.39636230072433165;2023-05-07 18:28:35
4;0.43617174393818053;0.4206530338926221;0.42;0.4135011512519572;2023-05-07 18:29:27
5;0.45428899099796993;0.4291367134981547;0.429;0.4118066027527211;2023-05-07 18:30:20
6;0.47385030198822686;0.47008323775103794;0.4702;0.4671559560330686;2023-05-07 18:31:12
7;0.4757442551533118;0.4672917258434168;0.4668;0.4622567416621971;2023-05-07 18:32:05
8;0.5112997343090824;0.4959675229847549;0.4966;0.49355908463966724;2023-05-07 18:32:57
9;0.5123271506738636;0.49248108758917464;0.493;0.49026115889425925;2023-05-07 18:33:50
