epoch;precision;recall;accuracy;f1;timestamp
0;0.03396407514054573;0.09992433520089963;0.18796068796068796;0.03274464849217059;2023-05-07 16:40:58
1;0.018839590443686008;0.0999275887038378;0.18837018837018837;0.03170227429359063;2023-05-07 16:42:49
2;0.027485416064765577;0.10006736521280594;0.1844116844116844;0.03676117342047967;2023-05-07 16:44:39
3;0.16178786638946335;0.14984537551969232;0.20625170625170625;0.09803391287627511;2023-05-07 16:46:29
4;0.2344375793496034;0.2051043734857496;0.2674037674037674;0.16555388532402154;2023-05-07 16:48:19
5;0.409030012250369;0.36795106434372526;0.43598143598143596;0.3618575617599385;2023-05-07 16:50:09
6;0.5507678006181533;0.5154680153971332;0.5678405678405678;0.5240404726848321;2023-05-07 16:51:59
7;0.6236132333802137;0.6089188365914706;0.6408681408681409;0.6117344359066973;2023-05-07 16:53:49
8;0.6825815859322085;0.6452624823640477;0.6790881790881791;0.653117723379652;2023-05-07 16:55:39
9;0.711651176635298;0.6870297667776907;0.7126672126672127;0.6938555676901667;2023-05-07 16:57:29
