epoch;step;loss_value;timestamp
0;1;3.5730152130126953;2023-04-30 12:31:53
0;101;2.270456075668335;2023-04-30 12:34:55
0;201;2.2470898628234863;2023-04-30 12:37:58
0;301;2.0346360206604004;2023-04-30 12:41:01
1;1;2.127305269241333;2023-04-30 12:42:36
1;101;1.834040880203247;2023-04-30 12:45:39
1;201;1.9515105485916138;2023-04-30 12:48:43
1;301;1.8218538761138916;2023-04-30 12:51:46
2;1;1.878105878829956;2023-04-30 12:53:22
2;101;1.659664273262024;2023-04-30 12:56:26
2;201;1.8597126007080078;2023-04-30 12:59:29
2;301;1.5472142696380615;2023-04-30 13:02:33
3;1;1.730649709701538;2023-04-30 13:04:08
3;101;1.5425187349319458;2023-04-30 13:07:12
3;201;1.716310739517212;2023-04-30 13:10:16
3;301;1.4689414501190186;2023-04-30 13:13:19
4;1;1.6298613548278809;2023-04-30 13:14:54
4;101;1.431741714477539;2023-04-30 13:17:56
4;201;1.6260192394256592;2023-04-30 13:21:02
4;301;1.4035329818725586;2023-04-30 13:24:06
5;1;1.4301750659942627;2023-04-30 13:25:41
5;101;1.4245338439941406;2023-04-30 13:28:46
5;201;1.5404108762741089;2023-04-30 13:31:49
5;301;1.422194004058838;2023-04-30 13:34:52
6;1;1.4901082515716553;2023-04-30 13:36:26
6;101;1.351337194442749;2023-04-30 13:39:29
6;201;1.418060302734375;2023-04-30 13:42:32
6;301;1.2826533317565918;2023-04-30 13:45:34
7;1;1.39713716506958;2023-04-30 13:47:09
7;101;1.3097236156463623;2023-04-30 13:50:11
7;201;1.2463583946228027;2023-04-30 13:53:13
7;301;1.3285667896270752;2023-04-30 13:56:16
8;1;1.4162325859069824;2023-04-30 13:57:50
8;101;1.2507997751235962;2023-04-30 14:00:53
8;201;1.2434381246566772;2023-04-30 14:03:55
8;301;1.2225561141967773;2023-04-30 14:06:58
9;1;1.314652681350708;2023-04-30 14:08:33
9;101;1.1877546310424805;2023-04-30 14:11:36
9;201;1.199857473373413;2023-04-30 14:14:39
9;301;1.214862585067749;2023-04-30 14:17:42
