epoch;precision;recall;accuracy;f1;timestamp
0;0.13670925247796467;0.14342825055576086;0.21184821184821184;0.1111887448219094;2023-05-07 17:21:41
1;0.3372867941067699;0.3191747208570117;0.3751023751023751;0.294769630635037;2023-05-07 17:22:31
2;0.5237046532904792;0.4743700376516865;0.5203385203385203;0.4888024095178415;2023-05-07 17:23:20
3;0.5951965441374041;0.5527857606805364;0.5879060879060879;0.5619891232312779;2023-05-07 17:24:10
4;0.6390352927015011;0.6026052725601929;0.6367731367731367;0.6123553717936396;2023-05-07 17:24:59
5;0.6664839466064472;0.6309394001278441;0.6661206661206661;0.6430461057443704;2023-05-07 17:25:49
6;0.6945863256510707;0.6709408808778954;0.6966966966966966;0.6793648669041009;2023-05-07 17:26:38
7;0.722704634067145;0.6973618923647668;0.717990717990718;0.7053550025614085;2023-05-07 17:27:28
8;0.7207299324342906;0.7039524303131406;0.7259077259077259;0.7095195949466925;2023-05-07 17:28:17
9;0.7370729228175429;0.7211826607722479;0.7406497406497407;0.7266024984046731;2023-05-07 17:29:07
