epoch;precision;recall;accuracy;f1;timestamp
0;0.5469387937822743;0.5148554436009565;0.551051051051051;0.5225247363505374;2023-05-07 15:00:23
1;0.715792151659769;0.6803865880249471;0.7132132132132132;0.6938133218554453;2023-05-07 15:00:49
2;0.7604588393823066;0.7337116199472152;0.7570297570297571;0.7417996390164971;2023-05-07 15:01:14
3;0.7649646766025366;0.7621456208679039;0.7785967785967786;0.7599139168684091;2023-05-07 15:01:39
4;0.7908157265379743;0.792689361783765;0.8068523068523068;0.7909894257554216;2023-05-07 15:02:05
5;0.8011317627240544;0.7936421230785977;0.8091728091728092;0.7958265432155066;2023-05-07 15:02:30
6;0.8246080472882664;0.8281553043329228;0.836063336063336;0.8249752016712973;2023-05-07 15:02:56
7;0.8349437106083932;0.8324864938557365;0.8461643461643462;0.8330863691686435;2023-05-07 15:03:21
8;0.8493011271875396;0.8441843041823349;0.8566748566748567;0.8438790005374092;2023-05-07 15:03:47
9;0.8655061505276084;0.8564114892524447;0.8712803712803713;0.860368920104318;2023-05-07 15:04:12
