epoch;precision;recall;accuracy;f1;timestamp
0;0.3256219729922488;0.3174960311385884;0.3166;0.3110186565898859;2023-05-07 18:54:57
1;0.37678068906595225;0.3676328174540827;0.3688;0.3667196327157998;2023-05-07 18:55:11
2;0.4005955996303131;0.4008418781209654;0.3992;0.39103295206520766;2023-05-07 18:55:25
3;0.42085905044416966;0.4196759110762038;0.4188;0.41284286401496095;2023-05-07 18:55:40
4;0.42674619999524754;0.4284874228990092;0.4282;0.42523020631716973;2023-05-07 18:55:54
5;0.4403597134662238;0.44460136734782046;0.444;0.43944894852326344;2023-05-07 18:56:08
6;0.4472635158676064;0.44423668358355395;0.4444;0.4424647510327385;2023-05-07 18:56:22
7;0.4554293796518264;0.457100728926226;0.457;0.45486198081991047;2023-05-07 18:56:37
8;0.4614034707550648;0.4567518759354326;0.4572;0.4547769361751707;2023-05-07 18:56:51
9;0.4567995570777508;0.4587532807613009;0.4586;0.453690757818532;2023-05-07 18:57:05
