epoch;precision;recall;accuracy;f1;timestamp
0;0.20655224837244396;0.18120236165322062;0.24133224133224132;0.15806152018392533;2023-05-07 16:11:55
1;0.4020210279232699;0.3365819288526694;0.39694239694239697;0.3333715237103734;2023-05-07 16:12:17
2;0.5516525820123216;0.48354455386698303;0.5345345345345346;0.5018300575403326;2023-05-07 16:12:38
3;0.5800408567442633;0.5572532169563355;0.5892710892710893;0.5611143079062143;2023-05-07 16:12:59
4;0.6375797766974312;0.6077597255581805;0.6390936390936391;0.6165590299688188;2023-05-07 16:13:19
5;0.6556300062034646;0.6350187891963472;0.6598416598416599;0.6419915192050765;2023-05-07 16:13:40
6;0.6974276139582962;0.6557410073862148;0.6891891891891891;0.6709468815918224;2023-05-07 16:14:01
7;0.6860139253782793;0.6771171626713313;0.6972426972426973;0.678412238556465;2023-05-07 16:14:22
8;0.7105825310007016;0.6902710285088504;0.7114387114387114;0.6967677358829438;2023-05-07 16:14:43
9;0.7045692615275045;0.6917209633856309;0.7136227136227137;0.6957339212354089;2023-05-07 16:15:04
