epoch;precision;recall;accuracy;f1;timestamp
0;0.0454103366705034;0.07046689586900277;0.072;0.04164278746177526;2023-05-07 22:03:50
1;0.0859920361157328;0.08121877651540865;0.0828;0.05844214975092112;2023-05-07 22:04:23
2;0.09265123397703713;0.10589056469806568;0.1088;0.08975891340965746;2023-05-07 22:04:55
3;0.11973247874369837;0.12037986767616511;0.1236;0.10249778995848884;2023-05-07 22:05:26
4;0.12350174083588959;0.12969894055077283;0.1314;0.11401385625729635;2023-05-07 22:05:58
5;0.13330810734050563;0.1329947647037373;0.1352;0.11879747366380039;2023-05-07 22:06:30
6;0.1604996526139323;0.1537975112912672;0.1548;0.14072433450645747;2023-05-07 22:07:02
7;0.16599871780677372;0.15762901063448923;0.1586;0.14390557710910407;2023-05-07 22:07:34
8;0.17443238620514065;0.1673415315917114;0.1706;0.1573624971795338;2023-05-07 22:08:06
9;0.18099092693674604;0.16756094131315608;0.1694;0.16034259289839844;2023-05-07 22:08:38
