epoch;step;loss_value;timestamp
0;1;6.59153938293457;2023-04-30 16:54:50
0;101;4.507156848907471;2023-04-30 16:56:09
0;201;4.097930431365967;2023-04-30 16:57:28
0;301;4.014352321624756;2023-04-30 16:58:46
1;1;4.088101863861084;2023-04-30 16:59:27
1;101;3.9105663299560547;2023-04-30 17:00:46
1;201;3.681410312652588;2023-04-30 17:02:05
1;301;3.819658041000366;2023-04-30 17:03:23
2;1;3.989558219909668;2023-04-30 17:04:04
2;101;3.5522706508636475;2023-04-30 17:05:24
2;201;3.311586856842041;2023-04-30 17:06:43
2;301;3.510230779647827;2023-04-30 17:08:02
3;1;3.821547031402588;2023-04-30 17:08:44
3;101;3.372838020324707;2023-04-30 17:10:03
3;201;3.1481900215148926;2023-04-30 17:11:23
3;301;3.2349936962127686;2023-04-30 17:12:42
4;1;3.337383985519409;2023-04-30 17:13:24
4;101;3.3137388229370117;2023-04-30 17:14:44
4;201;2.9224729537963867;2023-04-30 17:16:03
4;301;3.189161777496338;2023-04-30 17:17:23
5;1;3.2058768272399902;2023-04-30 17:18:04
5;101;2.9459259510040283;2023-04-30 17:19:23
5;201;2.7507081031799316;2023-04-30 17:20:43
5;301;2.7843756675720215;2023-04-30 17:22:03
6;1;2.9013595581054688;2023-04-30 17:22:44
6;101;2.832822799682617;2023-04-30 17:24:03
6;201;2.4349896907806396;2023-04-30 17:25:22
6;301;2.6354827880859375;2023-04-30 17:26:42
7;1;2.827493190765381;2023-04-30 17:27:23
7;101;2.592806577682495;2023-04-30 17:28:42
7;201;2.206179618835449;2023-04-30 17:30:02
7;301;2.397265911102295;2023-04-30 17:31:21
8;1;2.5937392711639404;2023-04-30 17:32:02
8;101;2.428676128387451;2023-04-30 17:33:21
8;201;2.1252148151397705;2023-04-30 17:34:41
8;301;2.070814847946167;2023-04-30 17:36:00
9;1;2.3496170043945312;2023-04-30 17:36:41
9;101;2.2635693550109863;2023-04-30 17:38:00
9;201;2.007246971130371;2023-04-30 17:39:20
9;301;2.0180516242980957;2023-04-30 17:40:39
