epoch;step;loss_value;timestamp
0;1;3.872274875640869;2023-04-30 08:23:35
0;101;2.1638336181640625;2023-04-30 08:24:55
0;201;2.184868335723877;2023-04-30 08:26:14
0;301;1.848442792892456;2023-04-30 08:27:32
1;1;1.891128659248352;2023-04-30 08:28:13
1;101;1.6364973783493042;2023-04-30 08:29:32
1;201;1.7466154098510742;2023-04-30 08:30:50
1;301;1.6992394924163818;2023-04-30 08:32:09
2;1;1.6056654453277588;2023-04-30 08:32:50
2;101;1.3717329502105713;2023-04-30 08:34:08
2;201;1.5825889110565186;2023-04-30 08:35:26
2;301;1.4118952751159668;2023-04-30 08:36:45
3;1;1.560436725616455;2023-04-30 08:37:25
3;101;1.3719696998596191;2023-04-30 08:38:44
3;201;1.529015064239502;2023-04-30 08:40:03
3;301;1.2743585109710693;2023-04-30 08:41:22
4;1;1.2247830629348755;2023-04-30 08:42:02
4;101;1.2153489589691162;2023-04-30 08:43:13
4;201;1.3724559545516968;2023-04-30 08:44:23
4;301;1.2888737916946411;2023-04-30 08:45:25
5;1;1.1549485921859741;2023-04-30 08:45:54
5;101;1.1388782262802124;2023-04-30 08:47:02
5;201;1.2383992671966553;2023-04-30 08:48:25
5;301;1.1325531005859375;2023-04-30 08:49:45
6;1;0.9703079462051392;2023-04-30 08:50:27
6;101;1.018357515335083;2023-04-30 08:51:46
6;201;1.223006010055542;2023-04-30 08:53:05
6;301;0.9986065626144409;2023-04-30 08:54:24
7;1;0.8685991764068604;2023-04-30 08:55:05
7;101;1.0672600269317627;2023-04-30 08:56:24
7;201;1.0546014308929443;2023-04-30 08:57:43
7;301;0.9036893248558044;2023-04-30 08:59:02
8;1;0.7734057903289795;2023-04-30 08:59:43
8;101;0.8370518684387207;2023-04-30 09:01:01
8;201;1.0203577280044556;2023-04-30 09:02:20
8;301;0.989006757736206;2023-04-30 09:03:39
9;1;0.6773883104324341;2023-04-30 09:04:20
9;101;0.9229347705841064;2023-04-30 09:05:39
9;201;0.9593384861946106;2023-04-30 09:06:58
9;301;0.8666037321090698;2023-04-30 09:08:17
