epoch;precision;recall;accuracy;f1;timestamp
0;0.008174962823041964;0.0267541015408443;0.0262;0.005610819092968424;2023-05-07 21:28:55
1;0.019186859419394256;0.04830874944198532;0.048;0.021486468630034214;2023-05-07 21:30:14
2;0.04341666311403792;0.07019220342955695;0.0712;0.04507720436019055;2023-05-07 21:31:32
3;0.08700969699251068;0.10421039997829835;0.1084;0.08055375128823672;2023-05-07 21:32:49
4;0.11180237879999412;0.11311493923550188;0.1148;0.0908211017367703;2023-05-07 21:34:05
5;0.13442801374493674;0.12836934640253614;0.1312;0.11243303715584226;2023-05-07 21:35:20
6;0.15768370185081104;0.14179152433337286;0.1438;0.127019240131625;2023-05-07 21:36:36
7;0.1603356425114366;0.15623835117381737;0.1614;0.14095772315663;2023-05-07 21:37:51
8;0.18200177362272732;0.16940504640975484;0.1704;0.15594632128637673;2023-05-07 21:39:07
9;0.18953679751530156;0.1839163791230202;0.1854;0.16022005429754466;2023-05-07 21:40:23
