epoch;precision;recall;accuracy;f1;timestamp
0;0.10141943561950816;0.10075122353688211;0.102;0.07596137539455734;2023-05-07 20:04:25
1;0.16330556208846161;0.13765677089447034;0.1366;0.11600143251532163;2023-05-07 20:04:54
2;0.18626397039537715;0.17422027416864924;0.1754;0.1547749380908109;2023-05-07 20:05:23
3;0.21666461222250014;0.20896545006106904;0.21;0.19335016985916625;2023-05-07 20:05:53
4;0.23144881350420654;0.21718705806128874;0.2214;0.20789376197006998;2023-05-07 20:06:22
5;0.24791659839226074;0.23352322146634152;0.2344;0.2210946370799818;2023-05-07 20:06:51
6;0.26386179448830643;0.25271740887692246;0.2552;0.24165307227710087;2023-05-07 20:07:19
7;0.26831654124146737;0.25832396145303044;0.2598;0.2491755104948811;2023-05-07 20:07:48
8;0.2843940352591986;0.26937407454534756;0.2696;0.26187152416451176;2023-05-07 20:08:17
9;0.27522185877146077;0.2591597617977714;0.2614;0.25273224191367866;2023-05-07 20:08:46
