epoch;precision;recall;accuracy;f1;timestamp
0;0.2589143106901572;0.25260519575064333;0.3083538083538084;0.24090746247893283;2023-05-07 15:59:39
1;0.5220098559856349;0.47421185635186547;0.5307125307125307;0.4793242542056394;2023-05-07 16:00:13
2;0.6467973829723656;0.6055658750765466;0.6453726453726454;0.6200546752519781;2023-05-07 16:00:47
3;0.6755745538413066;0.6593944920342846;0.6846846846846847;0.664112154450667;2023-05-07 16:01:21
4;0.7155987004827802;0.6942361073093574;0.7178542178542179;0.7027969982344786;2023-05-07 16:01:56
5;0.7426464255436708;0.7242180530679326;0.7443352443352443;0.7318542032204561;2023-05-07 16:02:30
6;0.7398260712765371;0.7275904344228589;0.7467922467922468;0.7312800666677457;2023-05-07 16:03:04
7;0.7647156138765155;0.7380792841319721;0.758940758940759;0.7460414188387234;2023-05-07 16:03:39
8;0.7747823100466689;0.754789620513401;0.7758667758667759;0.7606876888867292;2023-05-07 16:04:13
9;0.7783435408801932;0.7481449100873862;0.7708162708162708;0.7595078614316053;2023-05-07 16:04:47
