epoch;precision;recall;accuracy;f1;timestamp
0;0.23721046175553145;0.18852893472422602;0.24815724815724816;0.15864561676798083;2023-05-07 15:43:52
1;0.5473101072727993;0.5165979037921968;0.5592410592410593;0.5213618717177594;2023-05-07 15:44:36
2;0.6496056556920952;0.6320939876640623;0.6624351624351624;0.6345381398548995;2023-05-07 15:45:19
3;0.7222914232176905;0.682521256917432;0.7160797160797161;0.696654530169768;2023-05-07 15:46:03
4;0.7450192595247975;0.7261481639226541;0.7496587496587497;0.7315959910232332;2023-05-07 15:46:47
5;0.7760367882910112;0.75958797812642;0.7773682773682774;0.7648958587489657;2023-05-07 15:47:31
6;0.7858502094984595;0.7729570339230627;0.7866502866502867;0.7776316700287699;2023-05-07 15:48:15
7;0.8121529230487032;0.7889828714539716;0.8072618072618073;0.7989722380912433;2023-05-07 15:48:58
8;0.8078229947286168;0.8052213957595091;0.8149058149058149;0.8041587179996716;2023-05-07 15:49:42
9;0.825242958362999;0.8049481482237397;0.822959322959323;0.8126204318460342;2023-05-07 15:50:26
