epoch;precision;recall;accuracy;f1;timestamp
0;0.29927757630185414;0.3040555914450513;0.3044;0.29012405944161423;2023-05-07 18:57:57
1;0.3601045600461606;0.36156335823066604;0.3612;0.35414712441092094;2023-05-07 18:58:12
2;0.3972230330161515;0.3813007694301536;0.3816;0.3806155249158325;2023-05-07 18:58:26
3;0.4065084548933752;0.39873081905902047;0.3976;0.3942160293938606;2023-05-07 18:58:40
4;0.43042267890312297;0.42667060154336445;0.427;0.4253845710152415;2023-05-07 18:58:55
5;0.4290518627228444;0.4240131867455187;0.423;0.4218208518093303;2023-05-07 18:59:09
6;0.4320801706186571;0.4344611881138832;0.4344;0.43173347572805554;2023-05-07 18:59:23
7;0.4420469974761533;0.4340224438260938;0.4324;0.43199349724673863;2023-05-07 18:59:37
8;0.44136463973402584;0.4421134375059296;0.4426;0.43999668354391075;2023-05-07 18:59:52
9;0.4478577538772985;0.44153197476314904;0.4414;0.4412160321804432;2023-05-07 19:00:06
