epoch;precision;recall;accuracy;f1;timestamp
0;0.30113457994361087;0.304492152163664;0.3058;0.29258565048668544;2023-05-07 19:56:03
1;0.3502508632437952;0.3415963751727834;0.34;0.333371239460756;2023-05-07 19:56:25
2;0.3731171571236618;0.37511257838499135;0.3752;0.3687709528445525;2023-05-07 19:56:45
3;0.38552392099311517;0.38840401363600713;0.3888;0.3826514681758128;2023-05-07 19:57:06
4;0.39883262374815587;0.40031539370457186;0.4002;0.39482664843163046;2023-05-07 19:57:27
5;0.41486911202990423;0.4126994569984874;0.414;0.4091270414863849;2023-05-07 19:57:47
6;0.41317934704183246;0.4031543110937167;0.402;0.4030024980641331;2023-05-07 19:58:08
7;0.42417299886212334;0.42532410225614925;0.4246;0.42250999495439556;2023-05-07 19:58:29
8;0.4257882046084922;0.42729103141676694;0.4272;0.42455535523881965;2023-05-07 19:58:49
9;0.44372674073036167;0.44110243211012234;0.4422;0.43837338532667697;2023-05-07 19:59:10
