epoch;precision;recall;accuracy;f1;timestamp
0;0.22254567513480278;0.25848093479990053;0.257;0.22676544119018818;2023-05-07 19:02:07
1;0.33434506961794386;0.3084850109049648;0.3056;0.2777134905686846;2023-05-07 19:03:23
2;0.35842749013162295;0.35315633930511;0.3524;0.3409381981989342;2023-05-07 19:04:39
3;0.3858255363880093;0.3830091100493174;0.3832;0.3731441976596369;2023-05-07 19:05:55
4;0.39971812305997534;0.39358545556006275;0.3956;0.3724235937711166;2023-05-07 19:07:10
5;0.4113428943070113;0.4112891257925716;0.4116;0.3947670689474923;2023-05-07 19:08:26
6;0.4081652752412765;0.4010538153206348;0.3996;0.3967633975991051;2023-05-07 19:09:42
7;0.3840114200816656;0.37287242181094055;0.3744;0.36362787395560947;2023-05-07 19:10:57
8;0.4352685100612247;0.4249263217216873;0.4254;0.4158399880439963;2023-05-07 19:12:12
9;0.42575250037517504;0.4102695945648228;0.4106;0.4000931393425575;2023-05-07 19:13:28
