epoch;step;loss_value;timestamp
0;1;6.336568832397461;2023-04-30 20:14:05
0;101;4.7001800537109375;2023-04-30 20:17:00
0;201;4.375144958496094;2023-04-30 20:19:52
0;301;4.376923561096191;2023-04-30 20:22:43
1;1;4.3499908447265625;2023-04-30 20:24:08
1;101;4.33846378326416;2023-04-30 20:26:55
1;201;4.062739849090576;2023-04-30 20:29:15
1;301;4.168641567230225;2023-04-30 20:31:58
2;1;4.144418716430664;2023-04-30 20:33:28
2;101;3.9299399852752686;2023-04-30 20:36:27
2;201;3.903292179107666;2023-04-30 20:39:15
2;301;3.964730739593506;2023-04-30 20:41:59
3;1;4.145833969116211;2023-04-30 20:43:31
3;101;3.9056272506713867;2023-04-30 20:46:24
3;201;3.7787773609161377;2023-04-30 20:49:15
3;301;3.7702291011810303;2023-04-30 20:52:04
4;1;4.005581855773926;2023-04-30 20:53:16
4;101;3.6664247512817383;2023-04-30 20:55:31
4;201;3.74747896194458;2023-04-30 20:57:46
4;301;3.6944897174835205;2023-04-30 21:00:14
5;1;3.9287643432617188;2023-04-30 21:01:46
5;101;3.5524840354919434;2023-04-30 21:04:30
5;201;3.613673686981201;2023-04-30 21:06:56
5;301;3.610191583633423;2023-04-30 21:09:18
6;1;3.766533851623535;2023-04-30 21:10:31
6;101;3.3962466716766357;2023-04-30 21:12:50
6;201;3.4774365425109863;2023-04-30 21:15:05
6;301;3.5278828144073486;2023-04-30 21:17:20
7;1;3.7625277042388916;2023-04-30 21:18:29
7;101;3.3790435791015625;2023-04-30 21:20:44
7;201;3.416990280151367;2023-04-30 21:23:00
7;301;3.47123384475708;2023-04-30 21:25:16
8;1;3.58239483833313;2023-04-30 21:26:26
8;101;3.317443370819092;2023-04-30 21:28:45
8;201;3.327784776687622;2023-04-30 21:31:07
8;301;3.2247536182403564;2023-04-30 21:33:20
9;1;3.4826221466064453;2023-04-30 21:34:29
9;101;3.0708441734313965;2023-04-30 21:36:41
9;201;3.19447922706604;2023-04-30 21:39:17
9;301;3.1090195178985596;2023-04-30 21:41:48
