epoch;precision;recall;accuracy;f1;timestamp
0;0.29333558726110814;0.30562138533130395;0.3064;0.29137475063548246;2023-05-07 19:28:16
1;0.3558853448802907;0.3613505334263459;0.3622;0.3454997791993389;2023-05-07 19:28:59
2;0.40047754748408826;0.3943272656722283;0.3936;0.3842994012955433;2023-05-07 19:29:42
3;0.40941630338511475;0.4118664213417692;0.4112;0.40071486059008105;2023-05-07 19:30:25
4;0.42501612800858596;0.4271497084435659;0.4258;0.4172071356184164;2023-05-07 19:31:08
5;0.4457273057450307;0.4352541823819869;0.4356;0.42848938352075894;2023-05-07 19:31:51
6;0.4623916269435259;0.4644371505902991;0.464;0.4607432696915909;2023-05-07 19:32:34
7;0.4707389297416945;0.46702781606738164;0.4674;0.46688935664499737;2023-05-07 19:33:17
8;0.48510083143858374;0.48023943168708544;0.48;0.47111102192988047;2023-05-07 19:34:00
9;0.4805180085858467;0.47732464160201343;0.4778;0.4690134839846971;2023-05-07 19:34:43
