epoch;precision;recall;accuracy;f1;timestamp
0;0.04168377301589523;0.05928067703821436;0.0612;0.04086150012527545;2023-05-07 22:14:26
1;0.07457232782380042;0.08668210359455393;0.09;0.06807282170759268;2023-05-07 22:14:47
2;0.08526691350282464;0.09784015370811862;0.1;0.07984130532275607;2023-05-07 22:15:07
3;0.1029920996147825;0.11244693937814837;0.1146;0.0961824958165674;2023-05-07 22:15:28
4;0.1227905431436426;0.12414456887118991;0.1264;0.10957298647245192;2023-05-07 22:15:49
5;0.13715661073146343;0.134472534143258;0.136;0.12322568041070263;2023-05-07 22:16:09
6;0.13952086138889214;0.13920972997606396;0.141;0.12702656340720928;2023-05-07 22:16:30
7;0.13511327121867367;0.13946134812986316;0.142;0.12732848018823242;2023-05-07 22:16:51
8;0.1502347642550986;0.14819119728017496;0.1508;0.13704126090299998;2023-05-07 22:17:11
9;0.1535013326183872;0.15479402504829154;0.1566;0.1442844844244793;2023-05-07 22:17:32
