epoch;precision;recall;accuracy;f1;timestamp
0;0.335517453992983;0.3151899879507921;0.36431886431886434;0.30321314660792725;2023-05-07 15:08:17
1;0.6012752526673235;0.5507868664616478;0.6001911001911002;0.5652652704579932;2023-05-07 15:08:34
2;0.6808536072055685;0.6655762280608682;0.6946491946491946;0.6695208018722782;2023-05-07 15:08:51
3;0.7292620490001647;0.7101969260171066;0.7319137319137319;0.7179190164896816;2023-05-07 15:09:07
4;0.7646587134309553;0.7407857627184995;0.7633087633087633;0.7474408155012285;2023-05-07 15:09:23
5;0.7659219397592218;0.7543761108111119;0.7720447720447721;0.7572488155596292;2023-05-07 15:09:40
6;0.768912777106951;0.7594013827385807;0.7747747747747747;0.7629406114692465;2023-05-07 15:09:56
7;0.7867550578003375;0.7608639165717082;0.7854217854217854;0.7690450240935468;2023-05-07 15:10:13
8;0.79435662855277;0.7878422861748027;0.8007098007098007;0.7885462864069581;2023-05-07 15:10:29
9;0.8141108816811643;0.8110049610564032;0.8236418236418236;0.8110135831676726;2023-05-07 15:10:45
