epoch;precision;recall;accuracy;f1;timestamp
0;0.05309561949459754;0.07749734230875555;0.0792;0.050412549934980275;2023-05-07 20:39:36
1;0.11489465898334193;0.11511918373185347;0.1188;0.08573354208610956;2023-05-07 20:40:28
2;0.13725161274340553;0.1187222845141287;0.1216;0.10319969951111176;2023-05-07 20:41:20
3;0.15441228928474376;0.1489237569670117;0.1506;0.13393407549250372;2023-05-07 20:42:13
4;0.1852071737993259;0.1724022028498361;0.174;0.1503890409483292;2023-05-07 20:43:05
5;0.21132075311257809;0.1889977375366031;0.1894;0.17487658523956842;2023-05-07 20:43:58
6;0.218751161402651;0.20289727087319379;0.204;0.18980899918015143;2023-05-07 20:44:50
7;0.209077070396701;0.19205041431912162;0.194;0.17755621536398294;2023-05-07 20:45:42
8;0.23514647917957013;0.21716807020313214;0.2198;0.20516350317777532;2023-05-07 20:46:35
9;0.2505141553422078;0.22402784409610205;0.2268;0.21913773778063877;2023-05-07 20:47:27
