epoch;precision;recall;accuracy;f1;timestamp
0;0.24671317727395908;0.19946246220182035;0.2578487578487578;0.1879398483898858;2023-05-07 16:16:06
1;0.3967513060700047;0.38969114125402793;0.4428064428064428;0.3825129753254878;2023-05-07 16:16:27
2;0.5371966076972903;0.5111711835477671;0.5537810537810538;0.5173448908636464;2023-05-07 16:16:48
3;0.6309925308040972;0.5892286575039672;0.6269451269451269;0.5995445066751889;2023-05-07 16:17:09
4;0.6595643727560911;0.639507743711579;0.6655746655746656;0.6460587567405652;2023-05-07 16:17:31
5;0.6840357031254425;0.6562605515427015;0.6812721812721813;0.6635265014082878;2023-05-07 16:17:51
6;0.6987816814597896;0.6747483285323934;0.7007917007917008;0.683512576307359;2023-05-07 16:18:12
7;0.7118494278478067;0.6881598892754799;0.7158067158067158;0.6977721810842599;2023-05-07 16:18:33
8;0.7003763365721623;0.6942916293094041;0.7171717171717171;0.6943861932320763;2023-05-07 16:18:54
9;0.7164551491782652;0.7073040807639166;0.7293202293202293;0.7101761720044809;2023-05-07 16:19:15
