epoch;precision;recall;accuracy;f1;timestamp
0;0.37762453544920355;0.36979098732776494;0.3696;0.36234048230966265;2023-05-07 18:07:33
1;0.4204883445179159;0.421064276946898;0.4218;0.41817803885950544;2023-05-07 18:07:44
2;0.43540314814360076;0.43696802808967056;0.4368;0.43343878866130653;2023-05-07 18:07:56
3;0.4636090174518661;0.4678461428010629;0.4682;0.46123239568908864;2023-05-07 18:08:07
4;0.4671733263687513;0.465995167607845;0.4662;0.4627695064838699;2023-05-07 18:08:18
5;0.483635455351685;0.4783231029700469;0.4774;0.4743560278695207;2023-05-07 18:08:30
6;0.47747146329314116;0.4782415884987133;0.479;0.475190020225822;2023-05-07 18:08:41
7;0.48807432726048283;0.4802659558183108;0.4796;0.47665106316235323;2023-05-07 18:08:52
8;0.49865254122221125;0.4984828011272807;0.4978;0.4977298243451975;2023-05-07 18:09:04
9;0.4954995200678967;0.49481395383330373;0.4954;0.4945738220135051;2023-05-07 18:09:15
