epoch;step;loss_value;timestamp
0;1;3.319369077682495;2023-04-29 18:36:06
0;101;2.489978790283203;2023-04-29 18:37:12
0;201;2.472507953643799;2023-04-29 18:38:18
0;301;2.0534679889678955;2023-04-29 18:39:24
0;401;2.0687334537506104;2023-04-29 18:40:29
0;501;1.9060689210891724;2023-04-29 18:41:35
1;1;1.8943326473236084;2023-04-29 18:41:45
1;101;1.5981106758117676;2023-04-29 18:42:51
1;201;1.4246515035629272;2023-04-29 18:43:56
1;301;1.2090082168579102;2023-04-29 18:45:02
1;401;1.3105638027191162;2023-04-29 18:46:00
1;501;1.3113175630569458;2023-04-29 18:46:54
2;1;1.28274667263031;2023-04-29 18:47:02
2;101;1.1577529907226562;2023-04-29 18:47:58
2;201;1.0571573972702026;2023-04-29 18:48:54
2;301;0.9963028430938721;2023-04-29 18:49:50
2;401;1.0389184951782227;2023-04-29 18:50:45
2;501;1.0603243112564087;2023-04-29 18:51:41
3;1;1.0321012735366821;2023-04-29 18:51:50
3;101;1.096825122833252;2023-04-29 18:52:46
3;201;0.8989140391349792;2023-04-29 18:53:42
3;301;0.7311124801635742;2023-04-29 18:54:38
3;401;0.9053051471710205;2023-04-29 18:55:37
3;501;0.8634284734725952;2023-04-29 18:56:33
4;1;0.8187931180000305;2023-04-29 18:56:42
4;101;0.6278232932090759;2023-04-29 18:57:38
4;201;0.6888649463653564;2023-04-29 18:58:34
4;301;0.5766832232475281;2023-04-29 18:59:30
4;401;0.7874400615692139;2023-04-29 19:00:26
4;501;0.8124384880065918;2023-04-29 19:01:21
5;1;0.7146221995353699;2023-04-29 19:01:29
5;101;0.6851084232330322;2023-04-29 19:02:26
5;201;0.523242175579071;2023-04-29 19:03:22
5;301;0.5388053059577942;2023-04-29 19:04:18
5;401;0.6863975524902344;2023-04-29 19:05:14
5;501;0.7309240102767944;2023-04-29 19:06:10
6;1;0.7306609153747559;2023-04-29 19:06:18
6;101;0.569811224937439;2023-04-29 19:07:14
6;201;0.4682849645614624;2023-04-29 19:08:10
6;301;0.532421350479126;2023-04-29 19:09:06
6;401;0.5872858762741089;2023-04-29 19:10:02
6;501;0.6187669634819031;2023-04-29 19:10:59
7;1;0.5800806283950806;2023-04-29 19:11:07
7;101;0.5322951078414917;2023-04-29 19:12:03
7;201;0.3270333707332611;2023-04-29 19:12:58
7;301;0.439685195684433;2023-04-29 19:13:54
7;401;0.4810303747653961;2023-04-29 19:14:49
7;501;0.6261801719665527;2023-04-29 19:15:44
8;1;0.4519682824611664;2023-04-29 19:15:53
8;101;0.33532586693763733;2023-04-29 19:16:49
8;201;0.207724466919899;2023-04-29 19:17:44
8;301;0.3190476894378662;2023-04-29 19:18:40
8;401;0.45813703536987305;2023-04-29 19:19:35
8;501;0.5760759711265564;2023-04-29 19:20:31
9;1;0.3906095027923584;2023-04-29 19:20:40
9;101;0.49036166071891785;2023-04-29 19:21:35
9;201;0.11628019064664841;2023-04-29 19:22:31
9;301;0.36146295070648193;2023-04-29 19:23:26
9;401;0.5183973908424377;2023-04-29 19:24:22
9;501;0.8162479996681213;2023-04-29 19:25:18
