epoch;precision;recall;accuracy;f1;timestamp
0;0.38750877491909025;0.37807982389153516;0.3782;0.3691770083141992;2023-05-07 18:04:26
1;0.4308871288689938;0.4193005978531071;0.4196;0.41662489366234173;2023-05-07 18:04:42
2;0.4561697539759888;0.450626100119864;0.4488;0.44636372826068954;2023-05-07 18:04:58
3;0.47350684433835377;0.4721171663270652;0.4712;0.4544036960956639;2023-05-07 18:05:14
4;0.5105872134225359;0.5024904380604458;0.503;0.49790954002166005;2023-05-07 18:05:30
5;0.5170789651959545;0.5038805692291393;0.5042;0.5037420054031229;2023-05-07 18:05:47
6;0.5081728027897685;0.4980569706366924;0.4984;0.49186768147777177;2023-05-07 18:06:03
7;0.5197801306071126;0.5133862821219567;0.5134;0.5089910288024255;2023-05-07 18:06:19
8;0.5388465892663323;0.5249005297187852;0.525;0.5212463383842783;2023-05-07 18:06:35
9;0.5420499369040106;0.53438661943645;0.5356;0.5346413120364092;2023-05-07 18:06:51
