epoch;precision;recall;accuracy;f1;timestamp
0;0.37057007598395825;0.36527147795209247;0.3646;0.35361665476513393;2023-05-07 18:16:34
1;0.36623100487244226;0.3708115353217435;0.3706;0.3592879348241938;2023-05-07 18:17:27
2;0.41703370598910583;0.4007874243096799;0.3996;0.38330210631631395;2023-05-07 18:18:19
3;0.3384850371553186;0.31487511613814123;0.312;0.30297146363240757;2023-05-07 18:19:12
4;0.4012688900537806;0.39503426013146636;0.3942;0.386449786131179;2023-05-07 18:20:04
5;0.40021393479545625;0.39272421752218495;0.3936;0.37911038921537676;2023-05-07 18:20:56
6;0.40982498083953595;0.40959035320616327;0.4104;0.4035351695652388;2023-05-07 18:21:49
7;0.433009929320148;0.4332435650352989;0.435;0.43105857700868533;2023-05-07 18:22:41
8;0.4518399189172442;0.4359291404909017;0.4358;0.42956343156782617;2023-05-07 18:23:34
9;0.4533804398325181;0.44524213292370113;0.4456;0.4376708909222069;2023-05-07 18:24:26
