epoch;precision;recall;accuracy;f1;timestamp
0;0.31668077623617097;0.29899261619059925;0.3516243516243516;0.29305087606334534;2023-05-07 15:13:45
1;0.5363921235650733;0.49693269076707214;0.5442260442260443;0.5065653892332362;2023-05-07 15:13:56
2;0.611578845166596;0.5887520099623998;0.6242151242151243;0.595754588882372;2023-05-07 15:14:06
3;0.6574663461826408;0.6464379193346386;0.6732186732186732;0.6480633874921702;2023-05-07 15:14:17
4;0.7144178336193996;0.6868009300983727;0.719082719082719;0.6962536616583985;2023-05-07 15:14:28
5;0.7259460274871161;0.7046307534130681;0.7336882336882337;0.7130698029817413;2023-05-07 15:14:38
6;0.7405646941842957;0.724278436554423;0.7492492492492493;0.7311420557327946;2023-05-07 15:14:49
7;0.7550875544512194;0.7346424593985997;0.754982254982255;0.7408681987147937;2023-05-07 15:14:59
8;0.7562751374938349;0.7466634782876923;0.7683592683592684;0.7488630524488424;2023-05-07 15:15:10
9;0.7745418521282683;0.7554772922371089;0.7796887796887797;0.762894673281331;2023-05-07 15:15:20
