epoch;precision;recall;accuracy;f1;timestamp
0;0.3967625498088625;0.3862802843708256;0.3858;0.36986119360975167;2023-05-07 17:50:41
1;0.4132422078585879;0.39447407328622625;0.3944;0.388753084696959;2023-05-07 17:51:11
2;0.44758780154345457;0.4338113294852466;0.435;0.4315517432544332;2023-05-07 17:51:41
3;0.43369886039937827;0.43029365471753245;0.4298;0.4226075429332913;2023-05-07 17:52:10
4;0.40868138722350167;0.3834808084357408;0.3846;0.3633547743720952;2023-05-07 17:52:40
5;0.4544116517413537;0.4275942963208424;0.4264;0.41302222994656185;2023-05-07 17:53:09
6;0.4787331986265104;0.4715483387442392;0.4738;0.4671046217370643;2023-05-07 17:53:39
7;0.4947288211279589;0.46877841265518355;0.4698;0.46091943092841847;2023-05-07 17:54:08
8;0.5191848093760978;0.5178493464279094;0.5182;0.5140649342916368;2023-05-07 17:54:38
9;0.47577761875982283;0.475947176245508;0.4762;0.47027835313948463;2023-05-07 17:55:07
