epoch;precision;recall;accuracy;f1;timestamp
0;0.05548017965631111;0.06658779167193203;0.0694;0.04075639596316243;2023-05-07 20:54:13
1;0.07590735442459788;0.09105496768657444;0.0932;0.0689626258784562;2023-05-07 20:54:43
2;0.12240520369745822;0.1176773949197198;0.1198;0.09741340935647168;2023-05-07 20:55:14
3;0.14061370307449741;0.13976603732394027;0.141;0.12113584961909382;2023-05-07 20:55:43
4;0.14856108181156513;0.15288048009222352;0.1546;0.1353300794154756;2023-05-07 20:56:14
5;0.17328094804158237;0.16540927412063464;0.1672;0.15279517029719047;2023-05-07 20:56:44
6;0.2047084953341445;0.18994851853823624;0.192;0.17821852749433384;2023-05-07 20:57:13
7;0.2091646790393579;0.1882767342208409;0.1898;0.18247776347307723;2023-05-07 20:57:44
8;0.2166931605854321;0.20366747668820165;0.205;0.1967979117027613;2023-05-07 20:58:14
9;0.2296062872915228;0.2118599568802225;0.2114;0.20497737695882998;2023-05-07 20:58:44
