epoch;step;loss_value;timestamp
0;1;3.5772204399108887;2023-04-30 14:19:51
0;101;2.2008767127990723;2023-04-30 14:22:53
0;201;2.073019504547119;2023-04-30 14:25:56
0;301;1.910060167312622;2023-04-30 14:28:59
1;1;2.064112424850464;2023-04-30 14:30:33
1;101;1.8715250492095947;2023-04-30 14:33:35
1;201;1.927924394607544;2023-04-30 14:36:39
1;301;1.7724661827087402;2023-04-30 14:39:41
2;1;1.8749932050704956;2023-04-30 14:41:15
2;101;1.7521743774414062;2023-04-30 14:44:18
2;201;1.8906922340393066;2023-04-30 14:47:20
2;301;1.7395198345184326;2023-04-30 14:50:23
3;1;1.6148477792739868;2023-04-30 14:51:58
3;101;1.5877001285552979;2023-04-30 14:55:03
3;201;1.7292169332504272;2023-04-30 14:58:07
3;301;1.6367360353469849;2023-04-30 15:01:12
4;1;1.7326782941818237;2023-04-30 15:02:46
4;101;1.5140414237976074;2023-04-30 15:05:48
4;201;1.7180166244506836;2023-04-30 15:08:51
4;301;1.504889965057373;2023-04-30 15:11:55
5;1;1.453871250152588;2023-04-30 15:13:30
5;101;1.4750301837921143;2023-04-30 15:16:33
5;201;1.5028364658355713;2023-04-30 15:19:36
5;301;1.5851057767868042;2023-04-30 15:22:40
6;1;1.5298073291778564;2023-04-30 15:24:15
6;101;1.4017517566680908;2023-04-30 15:27:19
6;201;1.538602352142334;2023-04-30 15:30:22
6;301;1.359712839126587;2023-04-30 15:33:27
7;1;1.349778652191162;2023-04-30 15:35:03
7;101;1.3562183380126953;2023-04-30 15:38:07
7;201;1.453040599822998;2023-04-30 15:41:11
7;301;1.3143489360809326;2023-04-30 15:44:16
8;1;1.405846357345581;2023-04-30 15:45:51
8;101;1.2827563285827637;2023-04-30 15:48:54
8;201;1.4342290163040161;2023-04-30 15:51:59
8;301;1.3148977756500244;2023-04-30 15:55:04
9;1;1.343578577041626;2023-04-30 15:56:39
9;101;1.4264699220657349;2023-04-30 15:59:43
9;201;1.3329217433929443;2023-04-30 16:02:48
9;301;1.1852136850357056;2023-04-30 16:05:51
