epoch;precision;recall;accuracy;f1;timestamp
0;0.3820137535661364;0.3671239339615703;0.42042042042042044;0.3629159223025019;2023-05-07 15:05:01
1;0.6276272748110872;0.5987262190744285;0.6382746382746383;0.6063718927935399;2023-05-07 15:05:17
2;0.7067482021978485;0.6842839314435503;0.7100737100737101;0.6913453554566205;2023-05-07 15:05:34
3;0.7426278274726617;0.7359985275399079;0.7532077532077532;0.7363113250825666;2023-05-07 15:05:50
4;0.7487233655925387;0.7458147171774413;0.7596232596232596;0.7444852038489201;2023-05-07 15:06:07
5;0.7768830472563972;0.7605264757861125;0.7826917826917827;0.7664542484749128;2023-05-07 15:06:23
6;0.7905069033333973;0.7769752882626216;0.794976794976795;0.7829356820607498;2023-05-07 15:06:39
7;0.7978548331726547;0.786872643586747;0.8042588042588042;0.7909681551666516;2023-05-07 15:06:56
8;0.815624732711164;0.8064094729739162;0.822959322959323;0.8106528604999074;2023-05-07 15:07:12
9;0.8175407946746251;0.8074307846771867;0.8251433251433251;0.8115963568444016;2023-05-07 15:07:29
