epoch;precision;recall;accuracy;f1;timestamp
0;0.02191735740537923;0.042191292988633416;0.0434;0.018021644710245022;2023-05-07 21:41:53
1;0.04511269247729949;0.07260081253568533;0.0748;0.04458954778160526;2023-05-07 21:42:37
2;0.07679876459297369;0.09631697119947823;0.099;0.07202801761571305;2023-05-07 21:43:20
3;0.10088885580529323;0.11219614514304217;0.1132;0.09397422427124863;2023-05-07 21:44:03
4;0.13354290157076323;0.13006662025883164;0.13;0.11174390727230418;2023-05-07 21:44:46
5;0.15223026788930485;0.14597208171321902;0.149;0.13230619026650303;2023-05-07 21:45:29
6;0.17400009102009123;0.15947002175606861;0.161;0.14514274690988066;2023-05-07 21:46:12
7;0.1764775478392121;0.16514910199191085;0.168;0.1560270229922818;2023-05-07 21:46:55
8;0.20277802512798662;0.1832522731627687;0.1846;0.1712235382988013;2023-05-07 21:47:39
9;0.1912514995955514;0.18516562228530659;0.1868;0.17549547740757165;2023-05-07 21:48:22
