epoch;precision;recall;accuracy;f1;timestamp
0;0.2829972998162672;0.26435082915814256;0.3164073164073164;0.26064440214023477;2023-05-07 15:11:28
1;0.5096180914777733;0.49271098406473846;0.5397215397215397;0.4939276866605445;2023-05-07 15:11:39
2;0.6298703249510111;0.6021484000837843;0.6430521430521431;0.6098087154061698;2023-05-07 15:11:49
3;0.6811159937017496;0.675209018772563;0.7016107016107016;0.6759540518160344;2023-05-07 15:12:00
4;0.7059831552629319;0.7051766309763766;0.7252252252252253;0.7029671500656482;2023-05-07 15:12:10
5;0.7364864317348534;0.725744622709357;0.7462462462462462;0.7284195645670295;2023-05-07 15:12:21
6;0.7491523564335542;0.7480834635712974;0.7633087633087633;0.7483262578514849;2023-05-07 15:12:31
7;0.7608871658513247;0.7550485517543254;0.7735462735462736;0.7570848899375504;2023-05-07 15:12:42
8;0.765801126169951;0.7567589038852585;0.7758667758667759;0.7596488907547728;2023-05-07 15:12:52
9;0.7639923754279154;0.7596353103760303;0.7769587769587769;0.7609084442024321;2023-05-07 15:13:03
