epoch;precision;recall;accuracy;f1;timestamp
0;0.32362959569171046;0.3290967992036125;0.327;0.3074706457809682;2023-05-07 19:50:07
1;0.36693145468541294;0.3697964105539574;0.3696;0.361823034348281;2023-05-07 19:50:39
2;0.4092806371673195;0.4056429191943859;0.4062;0.3999741175621983;2023-05-07 19:51:11
3;0.41677190364323496;0.41604048757653994;0.417;0.4097529306949256;2023-05-07 19:51:44
4;0.4430453638755287;0.4403171143350793;0.44;0.4379935982572364;2023-05-07 19:52:16
5;0.45110848880635934;0.44813456936321644;0.4476;0.4405395047952439;2023-05-07 19:52:48
6;0.46573666658578405;0.46322157670254144;0.4618;0.4564165052658559;2023-05-07 19:53:20
7;0.46448907687981544;0.45727902010342447;0.458;0.4533255562050339;2023-05-07 19:53:52
8;0.47026625405497724;0.47286620078652747;0.4724;0.46819388855594335;2023-05-07 19:54:24
9;0.4979494076233972;0.4828681032908017;0.4842;0.4779136726176839;2023-05-07 19:54:56
