epoch;precision;recall;accuracy;f1;timestamp
0;0.05138359914786619;0.06448236953939573;0.0652;0.045193104263959755;2023-05-07 21:04:05
1;0.0963161564839705;0.09063955603658284;0.0934;0.07306754013018411;2023-05-07 21:04:27
2;0.11431494042473668;0.10955959903859384;0.11;0.0913686075215905;2023-05-07 21:04:49
3;0.12589655068949182;0.1299818461215248;0.132;0.11229543536541954;2023-05-07 21:05:11
4;0.1429461477324715;0.14743084341028823;0.1488;0.13197435552865824;2023-05-07 21:05:33
5;0.1657410817882325;0.15497958385068164;0.1566;0.1467175511638338;2023-05-07 21:05:55
6;0.17492633689821172;0.1719426360272883;0.1728;0.15982609253276997;2023-05-07 21:06:18
7;0.1813165486160549;0.17310586675733525;0.1746;0.1653953962589247;2023-05-07 21:06:40
8;0.20748611621120364;0.17998208122303172;0.1818;0.17569296804571566;2023-05-07 21:07:02
9;0.19255486631884064;0.18434058160124592;0.1848;0.17541883724097193;2023-05-07 21:07:24
