epoch;precision;recall;accuracy;f1;timestamp
0;0.3407727963441941;0.33899839875650084;0.339;0.3236522005058099;2023-05-07 18:09:57
1;0.40421464986178907;0.40515773168252067;0.404;0.39676936366704285;2023-05-07 18:10:09
2;0.4331968490708598;0.4288285833471341;0.428;0.425419888222698;2023-05-07 18:10:20
3;0.4449790135749213;0.45023700652038573;0.4492;0.4428247038742625;2023-05-07 18:10:32
4;0.4552121036547284;0.4420969775311182;0.4412;0.44289158065000833;2023-05-07 18:10:43
5;0.45330031573397767;0.44707294833439554;0.446;0.44589373919112507;2023-05-07 18:10:55
6;0.4731838155238002;0.4696171287273817;0.47;0.46954804751543255;2023-05-07 18:11:06
7;0.4884521523233297;0.48860621535952253;0.4882;0.4847110055725719;2023-05-07 18:11:18
8;0.4887858905056611;0.4856516501711468;0.4858;0.48441988348556037;2023-05-07 18:11:29
9;0.49676076477827297;0.48406840615891766;0.485;0.4787820301145894;2023-05-07 18:11:41
