epoch;precision;recall;accuracy;f1;timestamp
0;0.33727755320579167;0.3357968479582264;0.3344;0.3202660476804275;2023-05-07 18:34:58
1;0.38930031412588095;0.38296579392448704;0.3844;0.37663888730564804;2023-05-07 18:35:28
2;0.43521023532454794;0.4202382216942048;0.4192;0.41663007156793386;2023-05-07 18:35:58
3;0.4547635294703092;0.4464298554121234;0.447;0.4408968835105478;2023-05-07 18:36:28
4;0.476387123356006;0.4537805169470923;0.4552;0.45118758757582017;2023-05-07 18:36:58
5;0.48199768908731305;0.47382637117771537;0.475;0.4713416844812654;2023-05-07 18:37:28
6;0.4864576812694887;0.48901924075656994;0.4888;0.4822224693702523;2023-05-07 18:37:57
7;0.5071070179065638;0.5074924046045279;0.5066;0.4993663162348872;2023-05-07 18:38:27
8;0.514676380781437;0.5112826047765758;0.5116;0.5097975642167876;2023-05-07 18:38:57
9;0.5298109294888281;0.5237180369885602;0.5234;0.521781188871054;2023-05-07 18:39:27
