epoch;precision;recall;accuracy;f1;timestamp
0;0.40080388887989604;0.38845893546388466;0.3868;0.377470609064618;2023-05-07 17:56:07
1;0.41530515217786534;0.42081516914975303;0.4216;0.41393723667074706;2023-05-07 17:56:36
2;0.4534475563189395;0.4392871742400047;0.4394;0.4355812597985139;2023-05-07 17:57:05
3;0.4781549648976391;0.44324380098148686;0.4424;0.4243324041104574;2023-05-07 17:57:34
4;0.5107014957664098;0.49833318298001944;0.4982;0.4846514083974105;2023-05-07 17:58:03
5;0.5296552833604882;0.5223118834325151;0.5234;0.5156937119067598;2023-05-07 17:58:32
6;0.5436145230995603;0.5283059980129566;0.5278;0.527626171739974;2023-05-07 17:59:00
7;0.5463073553013164;0.5383588067848664;0.5376;0.5343425090231209;2023-05-07 17:59:29
8;0.5568073084911656;0.5531732937063578;0.5522;0.5466010203516513;2023-05-07 17:59:58
9;0.5349640031325369;0.5210543715951875;0.5218;0.5082327632926178;2023-05-07 18:00:27
