epoch;precision;recall;accuracy;f1;timestamp
0;0.12316588293048585;0.13999607767909122;0.20324870324870326;0.09350287575013065;2023-05-07 15:30:56
1;0.45679337784857194;0.43244284269413347;0.4825279825279825;0.43114624172679406;2023-05-07 15:32:13
2;0.5640210194291944;0.54739812757228;0.5834015834015834;0.5458412940517934;2023-05-07 15:33:30
3;0.6787733722039079;0.6442964726713056;0.6774501774501774;0.6532776085546044;2023-05-07 15:34:47
4;0.7156846645225017;0.679983934755111;0.7108927108927109;0.6895571018951424;2023-05-07 15:36:04
5;0.7476514554321526;0.7280082036518434;0.7526617526617526;0.7336862523081961;2023-05-07 15:37:21
6;0.7854149203573345;0.7666100725910295;0.7851487851487852;0.7729432232182036;2023-05-07 15:38:37
7;0.7884453441748692;0.7758312878906175;0.7908817908817909;0.7802207350874066;2023-05-07 15:39:54
8;0.7898074620260142;0.7862065652508564;0.7962052962052962;0.7832916024684804;2023-05-07 15:41:11
9;0.8134441460706828;0.8009994585549641;0.8162708162708163;0.8034513227978083;2023-05-07 15:42:28
