epoch;precision;recall;accuracy;f1;timestamp
0;0.037015835390813476;0.04790249297765353;0.0492;0.024989993146426217;2023-05-07 21:49:51
1;0.054444284505011466;0.0688737410226115;0.0704;0.041944686203104535;2023-05-07 21:50:35
2;0.08270359580498612;0.08821683978512018;0.0868;0.07051941586639976;2023-05-07 21:51:18
3;0.11175284251543097;0.11658038338978943;0.1194;0.09122097256553341;2023-05-07 21:52:01
4;0.1452419192013817;0.13007902154797088;0.1314;0.11491495793867221;2023-05-07 21:52:44
5;0.17486112160301848;0.15708321219612595;0.1612;0.1452392436767303;2023-05-07 21:53:27
6;0.16351808142539614;0.1527063490203341;0.1552;0.1391046603248249;2023-05-07 21:54:11
7;0.18528493504366797;0.17049063986136714;0.172;0.15952474326929117;2023-05-07 21:54:54
8;0.18985851555338124;0.1827021835376094;0.1854;0.16952789715174138;2023-05-07 21:55:37
9;0.21339080680667574;0.1902271939297467;0.1922;0.1815293971457706;2023-05-07 21:56:20
