epoch;step;loss_value;timestamp
0;1;6.748658657073975;2023-04-30 17:41:41
0;101;4.671425819396973;2023-04-30 17:44:00
0;201;4.3104400634765625;2023-04-30 17:46:12
0;301;4.1576128005981445;2023-04-30 17:48:23
1;1;4.200125217437744;2023-04-30 17:49:31
1;101;4.268890380859375;2023-04-30 17:51:44
1;201;3.9782419204711914;2023-04-30 17:53:58
1;301;3.8860020637512207;2023-04-30 17:56:11
2;1;3.941985607147217;2023-04-30 17:57:19
2;101;3.766026020050049;2023-04-30 17:59:32
2;201;3.7592175006866455;2023-04-30 18:01:45
2;301;3.8686275482177734;2023-04-30 18:03:57
3;1;3.751110076904297;2023-04-30 18:05:06
3;101;3.6311869621276855;2023-04-30 18:07:18
3;201;3.5572421550750732;2023-04-30 18:09:30
3;301;3.607603073120117;2023-04-30 18:11:43
4;1;3.542752981185913;2023-04-30 18:12:52
4;101;3.5558602809906006;2023-04-30 18:15:04
4;201;3.2845191955566406;2023-04-30 18:17:16
4;301;3.5172014236450195;2023-04-30 18:19:27
5;1;3.462876081466675;2023-04-30 18:20:35
5;101;3.310957908630371;2023-04-30 18:22:47
5;201;3.1490390300750732;2023-04-30 18:24:58
5;301;3.2911148071289062;2023-04-30 18:27:10
6;1;3.2353248596191406;2023-04-30 18:28:18
6;101;3.2366981506347656;2023-04-30 18:30:31
6;201;3.006490707397461;2023-04-30 18:32:42
6;301;3.0514168739318848;2023-04-30 18:34:56
7;1;3.107776641845703;2023-04-30 18:36:04
7;101;2.986849308013916;2023-04-30 18:38:15
7;201;2.6717166900634766;2023-04-30 18:40:27
7;301;2.947930335998535;2023-04-30 18:42:39
8;1;2.9217183589935303;2023-04-30 18:43:47
8;101;2.8762662410736084;2023-04-30 18:46:02
8;201;2.650567054748535;2023-04-30 18:48:15
8;301;2.799626350402832;2023-04-30 18:50:27
9;1;2.808181047439575;2023-04-30 18:51:36
9;101;2.666761636734009;2023-04-30 18:53:50
9;201;2.4882864952087402;2023-04-30 18:56:02
9;301;2.728130340576172;2023-04-30 18:58:14
