epoch;step;loss_value;timestamp
0;1;4.223343849182129;2023-04-29 23:18:44
0;101;2.662602663040161;2023-04-29 23:20:55
0;201;2.3557801246643066;2023-04-29 23:23:06
0;301;2.2680351734161377;2023-04-29 23:25:15
0;401;2.206800937652588;2023-04-29 23:27:26
0;501;2.0964601039886475;2023-04-29 23:29:36
1;1;2.1279642581939697;2023-04-29 23:29:57
1;101;1.9191267490386963;2023-04-29 23:32:07
1;201;1.8016023635864258;2023-04-29 23:34:17
1;301;1.4788531064987183;2023-04-29 23:36:28
1;401;1.4391889572143555;2023-04-29 23:38:39
1;501;1.4136663675308228;2023-04-29 23:40:51
2;1;1.514104962348938;2023-04-29 23:41:11
2;101;1.3251914978027344;2023-04-29 23:43:22
2;201;1.1783473491668701;2023-04-29 23:45:33
2;301;1.020606517791748;2023-04-29 23:47:44
2;401;1.1758891344070435;2023-04-29 23:49:55
2;501;1.1188836097717285;2023-04-29 23:52:07
3;1;1.171879768371582;2023-04-29 23:52:27
3;101;1.1207126379013062;2023-04-29 23:54:39
3;201;0.8292646408081055;2023-04-29 23:56:49
3;301;0.8916149139404297;2023-04-29 23:59:00
3;401;0.9153317809104919;2023-04-30 00:01:10
3;501;0.9441422820091248;2023-04-30 00:03:19
4;1;0.966863751411438;2023-04-30 00:03:40
4;101;1.0656721591949463;2023-04-30 00:05:50
4;201;0.8472391366958618;2023-04-30 00:07:59
4;301;0.7782902121543884;2023-04-30 00:10:10
4;401;0.8269813656806946;2023-04-30 00:12:20
4;501;0.966567873954773;2023-04-30 00:14:29
5;1;0.8544703722000122;2023-04-30 00:14:50
5;101;0.7302745580673218;2023-04-30 00:17:00
5;201;0.7195696830749512;2023-04-30 00:19:11
5;301;0.7351993322372437;2023-04-30 00:21:21
5;401;0.7923499941825867;2023-04-30 00:23:31
5;501;0.8018065690994263;2023-04-30 00:25:42
6;1;0.8094677925109863;2023-04-30 00:26:02
6;101;0.8675816655158997;2023-04-30 00:28:12
6;201;0.6332294940948486;2023-04-30 00:30:23
6;301;0.5902184247970581;2023-04-30 00:32:33
6;401;0.7120139598846436;2023-04-30 00:34:44
6;501;0.7959539890289307;2023-04-30 00:36:55
7;1;0.7546074390411377;2023-04-30 00:37:16
7;101;0.7021259665489197;2023-04-30 00:39:27
7;201;0.39346837997436523;2023-04-30 00:41:38
7;301;0.5248591303825378;2023-04-30 00:43:48
7;401;0.6785119771957397;2023-04-30 00:45:58
7;501;0.7294840812683105;2023-04-30 00:48:09
8;1;0.5622152090072632;2023-04-30 00:48:29
8;101;0.6571168899536133;2023-04-30 00:50:40
8;201;0.5643390417098999;2023-04-30 00:52:50
8;301;0.5453163385391235;2023-04-30 00:55:00
8;401;0.664420485496521;2023-04-30 00:57:10
8;501;0.6936994194984436;2023-04-30 00:59:21
9;1;0.5993289351463318;2023-04-30 00:59:41
9;101;0.5517922639846802;2023-04-30 01:01:52
9;201;0.512392520904541;2023-04-30 01:04:02
9;301;0.4118719696998596;2023-04-30 01:06:04
9;401;0.5685074329376221;2023-04-30 01:08:05
9;501;0.6287068724632263;2023-04-30 01:10:18
