epoch;step;loss_value;timestamp
0;1;4.138178825378418;2023-04-30 01:11:10
0;101;2.4706637859344482;2023-04-30 01:13:24
0;201;2.356626510620117;2023-04-30 01:15:36
0;301;2.4115114212036133;2023-04-30 01:17:48
0;401;2.4971346855163574;2023-04-30 01:20:00
0;501;2.391791582107544;2023-04-30 01:22:12
1;1;2.2915358543395996;2023-04-30 01:22:33
1;101;2.1929574012756348;2023-04-30 01:24:44
1;201;2.0940017700195312;2023-04-30 01:26:57
1;301;1.7602801322937012;2023-04-30 01:29:10
1;401;1.7479896545410156;2023-04-30 01:31:22
1;501;1.497331142425537;2023-04-30 01:33:35
2;1;1.5795576572418213;2023-04-30 01:33:56
2;101;1.6489732265472412;2023-04-30 01:36:08
2;201;1.2286672592163086;2023-04-30 01:38:21
2;301;0.9113752841949463;2023-04-30 01:40:33
2;401;1.1237635612487793;2023-04-30 01:42:46
2;501;1.1897692680358887;2023-04-30 01:44:58
3;1;1.1056489944458008;2023-04-30 01:45:19
3;101;1.2135072946548462;2023-04-30 01:47:31
3;201;1.0568702220916748;2023-04-30 01:49:43
3;301;0.931626558303833;2023-04-30 01:51:57
3;401;1.072912335395813;2023-04-30 01:54:10
3;501;1.1482629776000977;2023-04-30 01:56:22
4;1;1.1136616468429565;2023-04-30 01:56:43
4;101;1.1237640380859375;2023-04-30 01:58:55
4;201;0.7111764550209045;2023-04-30 02:01:07
4;301;0.7525596618652344;2023-04-30 02:03:22
4;401;0.9137603640556335;2023-04-30 02:05:35
4;501;0.9014581441879272;2023-04-30 02:07:48
5;1;0.9559876322746277;2023-04-30 02:08:09
5;101;1.0622334480285645;2023-04-30 02:10:22
5;201;0.7442318201065063;2023-04-30 02:12:35
5;301;0.6953352689743042;2023-04-30 02:14:48
5;401;0.9115647673606873;2023-04-30 02:17:00
5;501;0.8304339051246643;2023-04-30 02:19:13
6;1;0.8984832763671875;2023-04-30 02:19:33
6;101;0.8278993964195251;2023-04-30 02:21:46
6;201;0.6977424621582031;2023-04-30 02:23:59
6;301;0.7419767379760742;2023-04-30 02:26:12
6;401;0.8502065539360046;2023-04-30 02:28:23
6;501;1.2884564399719238;2023-04-30 02:30:35
7;1;1.1519650220870972;2023-04-30 02:30:56
7;101;1.0215038061141968;2023-04-30 02:33:08
7;201;0.7005762457847595;2023-04-30 02:35:21
7;301;0.7457293272018433;2023-04-30 02:37:33
7;401;0.7910659909248352;2023-04-30 02:39:46
7;501;0.8311216235160828;2023-04-30 02:41:59
8;1;0.7876574993133545;2023-04-30 02:42:20
8;101;0.6933795809745789;2023-04-30 02:44:33
8;201;0.535266637802124;2023-04-30 02:46:47
8;301;0.5434480309486389;2023-04-30 02:49:00
8;401;0.5756188631057739;2023-04-30 02:51:14
8;501;0.7356714010238647;2023-04-30 02:53:28
9;1;0.6570295691490173;2023-04-30 02:53:48
9;101;0.6839438676834106;2023-04-30 02:56:02
9;201;0.46780216693878174;2023-04-30 02:58:16
9;301;0.4977182447910309;2023-04-30 03:00:31
9;401;0.5437209010124207;2023-04-30 03:02:44
9;501;0.6718752980232239;2023-04-30 03:04:58
