epoch_number,batch_size,framework,dataset,model,power,temp,mem_used,gpu_util,mem_util,total_time,precision,recall,accuracy,f1,energy
3,32,pytorch,SVHN,resnet101,95.902,33.32,6937.0,39.948,8.411,73.0,0.754,0.691,0.726,0.712,7000.846
3,32,pytorch,SVHN,resnet152,88.522,32.563,7125.0,39.335,6.691,109.5,0.621,0.548,0.599,0.557,9693.159
3,32,pytorch,SVHN,resnet50,88.662,32.906,6721.0,37.358,10.203,43.0,0.796,0.78,0.796,0.784,3812.466
3,64,pytorch,CIFAR10,resnet101,136.601,38.008,5597.0,53.144,19.061,26.5,0.441,0.428,0.427,0.418,3619.926
3,64,pytorch,CIFAR10,resnet152,121.367,36.94,5725.0,46.393,15.321,42.0,0.43,0.412,0.412,0.405,5097.414
3,64,pytorch,CIFAR10,resnet50,125.012,35.888,5437.0,48.31,19.898,15.5,0.473,0.44,0.438,0.434,1937.686
3,64,pytorch,CIFAR100,resnet101,129.699,37.404,5599.0,50.773,18.074,27.0,0.162,0.134,0.136,0.111,3501.873
3,64,pytorch,CIFAR100,resnet152,122.083,37.317,5727.0,50.986,16.358,40.5,0.136,0.113,0.115,0.09,4944.362
3,64,pytorch,CIFAR100,resnet50,123.825,35.596,5441.0,48.39,19.922,16.0,0.178,0.15,0.151,0.13,1981.2
3,64,pytorch,SVHN,resnet101,130.213,37.817,7035.0,51.116,18.247,39.0,0.665,0.617,0.649,0.628,5078.307
3,64,pytorch,SVHN,resnet152,132.714,37.861,7163.0,53.079,17.265,54.5,0.521,0.456,0.509,0.466,7232.913
3,64,pytorch,SVHN,resnet50,119.796,35.697,6875.0,44.427,18.542,23.5,0.748,0.73,0.75,0.734,2815.206
4,128,pytorch,CIFAR10,resnet101,158.629,41.485,5687.0,60.855,25.277,15.5,0.422,0.42,0.42,0.412,2458.75
4,128,pytorch,CIFAR10,resnet152,166.68,42.643,5955.0,67.405,25.738,21.0,0.397,0.391,0.39,0.38,3500.28
4,128,pytorch,CIFAR10,resnet50,139.881,38.278,5405.0,58.556,24.722,9.0,0.458,0.45,0.452,0.445,1258.929
4,128,pytorch,CIFAR100,resnet101,160.74,41.544,5691.0,62.51,26.079,15.5,0.146,0.13,0.133,0.117,2491.47
4,128,pytorch,CIFAR100,resnet152,165.884,42.024,5929.0,63.833,24.833,21.0,0.122,0.118,0.121,0.101,3483.564
4,128,pytorch,CIFAR100,resnet50,138.411,38.489,5407.0,58.589,25.578,9.5,0.167,0.154,0.157,0.142,1314.904
4,128,pytorch,SVHN,resnet101,169.941,42.262,7439.0,66.214,27.619,21.0,0.587,0.546,0.586,0.556,3568.761
4,128,pytorch,SVHN,resnet152,163.453,43.431,7249.0,67.862,26.776,29.0,0.58,0.528,0.577,0.541,4740.137
4,128,pytorch,SVHN,resnet50,155.05,38.917,7157.0,58.542,26.5,12.0,0.724,0.712,0.735,0.714,1860.6
4,256,pytorch,CIFAR10,resnet101,198.429,44.755,6535.0,72.973,36.609,10.5,0.375,0.37,0.369,0.36,2083.504
4,256,pytorch,CIFAR10,resnet152,203.08,45.714,6869.0,73.964,35.5,14.0,0.372,0.373,0.372,0.364,2843.12
4,256,pytorch,CIFAR10,resnet50,172.742,41.167,6107.0,66.583,35.333,6.0,0.407,0.403,0.402,0.395,1036.452
4,256,pytorch,CIFAR100,resnet101,193.172,44.441,6539.0,72.7,36.464,10.5,0.089,0.092,0.095,0.076,2028.306
4,256,pytorch,CIFAR100,resnet152,188.153,46.148,6871.0,76.731,36.978,14.0,0.096,0.1,0.102,0.081,2634.142
4,256,pytorch,CIFAR100,resnet50,169.305,41.036,6109.0,66.202,36.333,6.5,0.128,0.122,0.126,0.108,1100.482
4,256,pytorch,SVHN,resnet101,198.156,45.75,7829.0,78.852,37.062,14.5,0.511,0.48,0.524,0.479,2873.262
4,256,pytorch,SVHN,resnet152,208.426,47.4,8163.0,77.775,36.025,20.0,0.378,0.342,0.393,0.338,4168.52
4,256,pytorch,SVHN,resnet50,166.789,40.167,7401.0,65.667,36.278,9.0,0.458,0.43,0.479,0.431,1501.101
4,32,pytorch,CIFAR10,resnet101,85.565,32.438,5413.0,39.651,7.813,54.0,0.484,0.448,0.447,0.445,4620.51
4,32,pytorch,CIFAR10,resnet152,73.093,30.981,5687.0,38.187,6.031,81.0,0.464,0.418,0.417,0.402,5920.533
4,32,pytorch,CIFAR10,resnet50,86.54,32.681,5281.0,37.17,10.093,30.5,0.506,0.475,0.474,0.472,2639.47
4,32,pytorch,CIFAR100,resnet101,94.27,33.189,5419.0,40.449,8.39,50.5,0.227,0.166,0.166,0.15,4760.635
4,32,pytorch,CIFAR100,resnet152,93.443,32.979,5689.0,39.268,6.88,72.0,0.19,0.128,0.129,0.11,6727.896
4,32,pytorch,CIFAR100,resnet50,89.285,32.714,5287.0,36.578,9.98,31.0,0.23,0.182,0.184,0.172,2767.835
4,32,pytorch,SVHN,resnet101,94.646,33.635,6937.0,39.302,8.497,74.0,0.773,0.746,0.769,0.754,7003.804
4,32,pytorch,SVHN,resnet152,83.868,31.762,7125.0,39.154,6.693,113.0,0.707,0.642,0.683,0.659,9477.084
4,32,pytorch,SVHN,resnet50,95.507,33.088,6721.0,38.01,10.933,42.5,0.811,0.8,0.812,0.803,4059.048
4,64,pytorch,CIFAR10,resnet101,131.147,38.024,5597.0,53.305,18.682,26.5,0.465,0.453,0.453,0.448,3475.395
4,64,pytorch,CIFAR10,resnet152,123.838,36.929,5725.0,46.488,15.143,43.0,0.448,0.428,0.429,0.426,5325.034
4,64,pytorch,CIFAR10,resnet50,124.052,36.448,5437.0,49.393,20.445,14.5,0.492,0.459,0.458,0.456,1798.754
4,64,pytorch,CIFAR100,resnet101,131.415,38.039,5599.0,52.835,18.845,26.5,0.166,0.152,0.154,0.132,3482.498
4,64,pytorch,CIFAR100,resnet152,126.858,37.463,5727.0,48.898,15.968,41.0,0.165,0.134,0.136,0.114,5201.178
4,64,pytorch,CIFAR100,resnet50,118.639,36.075,5441.0,45.719,19.077,15.5,0.202,0.164,0.167,0.15,1838.904
4,64,pytorch,SVHN,resnet101,132.798,38.016,7035.0,53.705,18.89,39.0,0.734,0.698,0.725,0.706,5179.122
4,64,pytorch,SVHN,resnet152,124.772,37.869,7163.0,50.485,16.737,57.0,0.64,0.586,0.625,0.599,7112.004
4,64,pytorch,SVHN,resnet50,116.556,36.062,6875.0,45.146,18.729,24.0,0.782,0.759,0.779,0.765,2797.344
5,128,pytorch,CIFAR10,resnet101,158.074,41.156,5687.0,56.875,23.781,16.0,0.44,0.434,0.434,0.428,2529.184
5,128,pytorch,CIFAR10,resnet152,166.611,42.667,5955.0,67.244,26.1,20.5,0.417,0.41,0.409,0.401,3415.525
5,128,pytorch,CIFAR10,resnet50,145.385,38.903,5405.0,54.924,24.632,8.5,0.468,0.462,0.463,0.458,1235.772
5,128,pytorch,CIFAR100,resnet101,163.344,42.014,5691.0,64.151,26.442,14.0,0.151,0.142,0.146,0.13,2286.816
5,128,pytorch,CIFAR100,resnet152,167.471,42.42,5929.0,64.393,25.195,21.0,0.134,0.13,0.134,0.116,3516.891
5,128,pytorch,CIFAR100,resnet50,129.058,38.681,5407.0,51.792,23.479,8.5,0.178,0.167,0.17,0.156,1096.993
5,128,pytorch,SVHN,resnet101,168.589,42.643,7439.0,68.405,27.762,21.0,0.663,0.63,0.662,0.638,3540.369
5,128,pytorch,SVHN,resnet152,175.451,43.607,7249.0,66.232,26.125,29.0,0.659,0.603,0.643,0.619,5088.079
5,128,pytorch,SVHN,resnet50,137.306,39.244,7157.0,54.667,24.654,12.5,0.749,0.735,0.754,0.737,1716.325
5,256,pytorch,CIFAR10,resnet101,191.099,45.05,6535.0,75.75,35.95,10.0,0.4,0.395,0.395,0.388,1910.99
5,256,pytorch,CIFAR10,resnet152,191.258,46.286,6869.0,74.357,35.679,14.0,0.388,0.39,0.389,0.382,2677.612
5,256,pytorch,CIFAR10,resnet50,171.179,41.433,6107.0,64.033,33.317,6.0,0.428,0.423,0.422,0.414,1027.074
5,256,pytorch,CIFAR100,resnet101,195.419,44.95,6539.0,73.718,35.05,10.5,0.112,0.109,0.112,0.092,2051.9
5,256,pytorch,CIFAR100,resnet152,201.637,46.56,6871.0,79.076,36.55,14.5,0.111,0.11,0.112,0.093,2923.736
5,256,pytorch,CIFAR100,resnet50,167.714,41.417,6109.0,62.75,34.167,6.0,0.139,0.134,0.139,0.123,1006.284
5,256,pytorch,SVHN,resnet101,196.426,46.314,7829.0,76.1,38.081,15.0,0.605,0.582,0.62,0.588,2946.39
5,256,pytorch,SVHN,resnet152,204.768,47.642,8163.0,79.141,37.093,19.5,0.468,0.439,0.483,0.44,3992.976
5,256,pytorch,SVHN,resnet50,183.41,41.326,7401.0,67.403,37.021,8.5,0.57,0.544,0.585,0.548,1558.985
5,32,pytorch,CIFAR10,resnet101,84.979,32.442,5413.0,39.121,7.772,53.5,0.49,0.446,0.444,0.44,4546.376
5,32,pytorch,CIFAR10,resnet152,75.38,31.026,5687.0,38.178,6.172,81.5,0.472,0.426,0.426,0.414,6143.47
5,32,pytorch,CIFAR10,resnet50,85.926,32.421,5281.0,38.57,10.318,29.5,0.513,0.49,0.49,0.486,2534.817
5,32,pytorch,CIFAR100,resnet101,95.589,33.581,5419.0,40.149,8.516,49.5,0.225,0.171,0.171,0.159,4731.656
5,32,pytorch,CIFAR100,resnet152,86.986,32.508,5689.0,39.225,6.632,74.5,0.208,0.134,0.135,0.121,6480.457
5,32,pytorch,CIFAR100,resnet50,91.04,32.463,5287.0,40.165,10.893,29.0,0.245,0.196,0.197,0.186,2640.16
5,32,pytorch,SVHN,resnet101,95.333,33.741,6937.0,39.931,8.485,73.5,0.789,0.768,0.786,0.774,7006.976
5,32,pytorch,SVHN,resnet152,84.419,32.156,7125.0,38.706,6.449,112.5,0.742,0.693,0.727,0.709,9497.137
5,32,pytorch,SVHN,resnet50,101.295,33.474,6721.0,39.986,11.491,39.5,0.819,0.808,0.82,0.81,4001.152
5,64,pytorch,CIFAR10,resnet101,131.504,37.94,5597.0,51.282,18.36,27.0,0.471,0.46,0.46,0.456,3550.608
5,64,pytorch,CIFAR10,resnet152,122.022,36.988,5725.0,47.155,15.643,42.0,0.456,0.438,0.438,0.434,5124.924
5,64,pytorch,CIFAR10,resnet50,129.918,36.679,5437.0,48.616,20.138,15.0,0.504,0.471,0.469,0.468,1948.77
5,64,pytorch,CIFAR100,resnet101,133.102,38.058,5599.0,52.038,18.577,26.0,0.185,0.163,0.164,0.146,3460.652
5,64,pytorch,CIFAR100,resnet152,124.666,37.413,5727.0,49.788,15.917,41.0,0.162,0.143,0.145,0.126,5111.306
5,64,pytorch,CIFAR100,resnet50,117.328,36.188,5441.0,46.219,18.906,16.0,0.212,0.178,0.179,0.166,1877.248
5,64,pytorch,SVHN,resnet101,132.333,38.172,7035.0,52.524,18.702,38.5,0.754,0.728,0.751,0.734,5094.82
5,64,pytorch,SVHN,resnet152,130.802,37.963,7163.0,53.264,17.424,54.5,0.701,0.653,0.685,0.667,7128.709
5,64,pytorch,SVHN,resnet50,121.772,36.39,6875.0,50.671,20.367,22.0,0.797,0.775,0.792,0.78,2678.984
6,128,pytorch,CIFAR10,resnet101,157.473,41.436,5687.0,61.542,24.858,16.5,0.446,0.44,0.44,0.434,2598.304
6,128,pytorch,CIFAR10,resnet152,161.456,42.667,5955.0,63.143,24.214,21.0,0.426,0.419,0.418,0.414,3390.576
6,128,pytorch,CIFAR10,resnet50,146.448,39.0,5405.0,52.778,23.889,9.0,0.474,0.47,0.471,0.467,1318.032
6,128,pytorch,CIFAR100,resnet101,164.88,42.479,5691.0,65.14,26.624,14.5,0.167,0.154,0.157,0.144,2390.76
6,128,pytorch,CIFAR100,resnet152,167.647,42.57,5929.0,64.774,24.899,20.5,0.151,0.142,0.145,0.128,3436.764
6,128,pytorch,CIFAR100,resnet50,139.851,39.0,5407.0,53.444,24.056,9.0,0.186,0.173,0.176,0.166,1258.659
6,128,pytorch,SVHN,resnet101,165.646,42.802,7439.0,66.112,26.862,20.5,0.688,0.667,0.695,0.672,3395.743
6,128,pytorch,SVHN,resnet152,163.818,43.579,7249.0,67.76,26.674,29.5,0.686,0.645,0.678,0.655,4832.631
6,128,pytorch,SVHN,resnet50,159.808,39.928,7157.0,61.053,26.519,11.5,0.764,0.76,0.775,0.758,1837.792
6,256,pytorch,CIFAR10,resnet101,192.281,45.423,6535.0,72.086,35.068,10.5,0.412,0.408,0.407,0.4,2018.951
6,256,pytorch,CIFAR10,resnet152,195.079,46.4,6869.0,73.933,34.433,15.0,0.406,0.409,0.409,0.402,2926.185
6,256,pytorch,CIFAR10,resnet50,172.829,41.929,6107.0,64.5,35.667,6.5,0.442,0.438,0.437,0.432,1123.388
6,256,pytorch,CIFAR100,resnet101,191.865,45.7,6539.0,72.35,36.05,10.0,0.118,0.122,0.125,0.107,1918.65
6,256,pytorch,CIFAR100,resnet152,206.357,46.857,6871.0,79.484,35.684,13.5,0.122,0.124,0.126,0.108,2785.82
6,256,pytorch,CIFAR100,resnet50,184.947,41.833,6109.0,63.917,35.083,6.0,0.156,0.148,0.152,0.138,1109.682
6,256,pytorch,SVHN,resnet101,204.282,46.417,7829.0,79.243,37.133,14.5,0.651,0.631,0.666,0.637,2962.089
6,256,pytorch,SVHN,resnet152,209.178,47.805,8163.0,77.105,37.006,20.0,0.53,0.502,0.543,0.508,4183.56
6,256,pytorch,SVHN,resnet50,175.393,41.681,7401.0,65.986,35.083,9.0,0.653,0.629,0.662,0.636,1578.537
6,32,pytorch,CIFAR10,resnet101,82.822,31.988,5413.0,38.011,7.579,55.5,0.491,0.445,0.444,0.443,4596.621
6,32,pytorch,CIFAR10,resnet152,75.794,31.003,5687.0,38.342,6.118,81.0,0.481,0.434,0.434,0.425,6139.314
6,32,pytorch,CIFAR10,resnet50,87.174,32.474,5281.0,37.449,10.107,30.5,0.516,0.492,0.491,0.49,2658.807
6,32,pytorch,CIFAR100,resnet101,93.915,33.373,5419.0,40.208,8.519,51.0,0.244,0.177,0.177,0.168,4789.665
6,32,pytorch,CIFAR100,resnet152,95.694,33.077,5689.0,39.094,6.909,72.0,0.211,0.146,0.148,0.134,6889.968
6,32,pytorch,CIFAR100,resnet50,82.305,32.011,5287.0,38.706,10.178,31.0,0.246,0.199,0.2,0.192,2551.455
6,32,pytorch,SVHN,resnet101,94.052,33.698,6937.0,39.798,8.38,73.5,0.798,0.774,0.793,0.78,6912.822
6,32,pytorch,SVHN,resnet152,82.816,31.734,7125.0,39.301,6.65,113.0,0.748,0.707,0.738,0.72,9358.208
6,32,pytorch,SVHN,resnet50,100.608,33.829,6721.0,40.685,11.558,39.0,0.816,0.813,0.817,0.81,3923.712
6,64,pytorch,CIFAR10,resnet101,131.055,38.093,5597.0,52.093,18.685,27.0,0.474,0.462,0.463,0.462,3538.485
6,64,pytorch,CIFAR10,resnet152,123.341,37.0,5725.0,45.655,15.155,42.0,0.462,0.448,0.448,0.446,5180.322
6,64,pytorch,CIFAR10,resnet50,125.583,36.83,5437.0,48.183,20.013,15.0,0.501,0.474,0.472,0.473,1883.745
6,64,pytorch,CIFAR100,resnet101,138.271,38.214,5599.0,51.707,18.466,27.0,0.206,0.176,0.177,0.162,3733.317
6,64,pytorch,CIFAR100,resnet152,127.357,37.476,5727.0,50.074,16.377,39.5,0.182,0.152,0.153,0.139,5030.602
6,64,pytorch,CIFAR100,resnet50,124.237,36.429,5441.0,46.605,19.378,15.5,0.222,0.182,0.183,0.175,1925.673
6,64,pytorch,SVHN,resnet101,130.89,38.378,7035.0,54.227,19.26,37.5,0.774,0.754,0.775,0.76,4908.375
6,64,pytorch,SVHN,resnet152,127.664,37.921,7163.0,52.956,17.194,55.0,0.726,0.68,0.71,0.695,7021.52
6,64,pytorch,SVHN,resnet50,116.613,36.188,6875.0,44.869,18.738,24.5,0.8,0.786,0.801,0.788,2857.018
7,128,pytorch,CIFAR10,resnet101,157.381,41.727,5687.0,61.529,24.702,15.5,0.452,0.444,0.444,0.44,2439.406
7,128,pytorch,CIFAR10,resnet152,165.484,42.733,5955.0,66.448,24.835,21.0,0.432,0.424,0.423,0.42,3475.164
7,128,pytorch,CIFAR10,resnet50,135.024,38.944,5405.0,52.667,23.833,9.5,0.485,0.48,0.481,0.478,1282.728
7,128,pytorch,CIFAR100,resnet101,170.447,42.633,5691.0,63.6,26.3,15.0,0.178,0.16,0.163,0.153,2556.705
7,128,pytorch,CIFAR100,resnet152,169.228,42.78,5929.0,63.864,24.893,21.5,0.156,0.148,0.151,0.136,3638.402
7,128,pytorch,CIFAR100,resnet50,148.598,39.278,5407.0,53.826,24.111,8.5,0.184,0.174,0.178,0.166,1263.083
7,128,pytorch,SVHN,resnet101,162.154,42.652,7439.0,64.801,27.003,21.5,0.716,0.696,0.724,0.701,3486.311
7,128,pytorch,SVHN,resnet152,172.837,43.581,7249.0,68.16,26.564,29.5,0.711,0.673,0.702,0.682,5098.692
7,128,pytorch,SVHN,resnet50,143.094,39.846,7157.0,56.577,25.769,13.0,0.774,0.756,0.774,0.76,1860.222
7,256,pytorch,CIFAR10,resnet101,190.047,45.464,6535.0,72.345,36.182,11.0,0.424,0.422,0.421,0.413,2090.517
7,256,pytorch,CIFAR10,resnet152,195.576,46.679,6869.0,74.179,35.429,14.0,0.417,0.418,0.417,0.412,2738.064
7,256,pytorch,CIFAR10,resnet50,174.14,42.25,6107.0,64.0,35.167,6.0,0.453,0.45,0.449,0.444,1044.84
7,256,pytorch,CIFAR100,resnet101,195.96,45.85,6539.0,73.95,37.05,10.0,0.13,0.126,0.129,0.114,1959.6
7,256,pytorch,CIFAR100,resnet152,186.957,46.929,6871.0,76.071,36.107,14.0,0.129,0.128,0.132,0.114,2617.398
7,256,pytorch,CIFAR100,resnet50,178.797,42.25,6109.0,65.333,36.0,6.0,0.166,0.158,0.163,0.151,1072.782
7,256,pytorch,SVHN,resnet101,192.755,46.521,7829.0,76.629,37.531,14.5,0.684,0.666,0.695,0.672,2794.947
7,256,pytorch,SVHN,resnet152,202.557,47.925,8163.0,79.225,36.875,20.5,0.581,0.556,0.592,0.564,4152.418
7,256,pytorch,SVHN,resnet50,176.0,42.292,7401.0,65.604,36.312,8.5,0.688,0.67,0.695,0.674,1496.0
7,32,pytorch,CIFAR10,resnet101,85.281,32.516,5413.0,40.078,7.972,54.0,0.491,0.448,0.447,0.446,4605.174
7,32,pytorch,CIFAR10,resnet152,74.763,31.094,5687.0,38.314,6.088,80.5,0.478,0.432,0.432,0.422,6018.422
7,32,pytorch,CIFAR10,resnet50,87.476,32.327,5281.0,39.168,10.354,30.0,0.526,0.491,0.491,0.491,2624.28
7,32,pytorch,CIFAR100,resnet101,81.458,32.054,5419.0,37.161,7.152,56.0,0.231,0.176,0.177,0.169,4561.648
7,32,pytorch,CIFAR100,resnet152,93.931,33.254,5689.0,39.592,6.944,72.0,0.212,0.154,0.155,0.142,6763.032
7,32,pytorch,CIFAR100,resnet50,91.034,32.432,5287.0,37.382,10.289,29.5,0.244,0.201,0.202,0.194,2685.503
7,32,pytorch,SVHN,resnet101,98.871,33.951,6937.0,40.59,8.671,71.5,0.8,0.778,0.795,0.784,7069.276
7,32,pytorch,SVHN,resnet152,85.567,32.032,7125.0,39.501,6.665,110.0,0.756,0.724,0.752,0.734,9412.37
7,32,pytorch,SVHN,resnet50,83.828,32.376,6721.0,37.234,10.171,46.5,0.828,0.816,0.827,0.818,3898.002
7,64,pytorch,CIFAR10,resnet101,131.723,38.365,5597.0,53.423,19.135,26.0,0.482,0.47,0.47,0.468,3424.798
7,64,pytorch,CIFAR10,resnet152,117.707,36.906,5725.0,46.206,15.308,42.5,0.458,0.449,0.449,0.446,5002.548
7,64,pytorch,CIFAR10,resnet50,122.587,36.71,5437.0,50.212,20.044,15.5,0.5,0.48,0.479,0.479,1900.098
7,64,pytorch,CIFAR100,resnet101,130.394,38.213,5599.0,52.415,18.557,26.5,0.2,0.173,0.175,0.162,3455.441
7,64,pytorch,CIFAR100,resnet152,126.178,37.647,5727.0,50.565,16.569,39.5,0.184,0.157,0.158,0.145,4984.031
7,64,pytorch,CIFAR100,resnet50,118.375,36.222,5441.0,40.816,17.017,17.0,0.22,0.183,0.184,0.176,2012.375
7,64,pytorch,SVHN,resnet101,132.067,38.039,7035.0,50.945,18.277,40.5,0.785,0.764,0.783,0.77,5348.714
7,64,pytorch,SVHN,resnet152,130.803,38.127,7163.0,53.357,17.396,55.0,0.739,0.704,0.73,0.714,7194.165
7,64,pytorch,SVHN,resnet50,119.952,36.124,6875.0,46.306,18.908,23.5,0.807,0.799,0.813,0.8,2818.872
8,128,pytorch,CIFAR10,resnet101,164.53,42.048,5687.0,64.057,25.95,14.5,0.452,0.444,0.444,0.44,2385.685
8,128,pytorch,CIFAR10,resnet152,161.528,42.646,5955.0,64.559,24.174,22.5,0.444,0.432,0.43,0.426,3634.38
8,128,pytorch,CIFAR10,resnet50,156.504,39.688,5405.0,58.5,26.5,8.0,0.475,0.477,0.476,0.471,1252.032
8,128,pytorch,CIFAR100,resnet101,170.172,42.7,5691.0,63.057,26.21,14.5,0.182,0.166,0.169,0.161,2467.494
8,128,pytorch,CIFAR100,resnet152,166.776,42.786,5929.0,63.405,25.19,21.0,0.16,0.15,0.154,0.142,3502.296
8,128,pytorch,CIFAR100,resnet50,152.388,39.333,5407.0,52.333,23.667,9.0,0.192,0.18,0.183,0.174,1371.492
8,128,pytorch,SVHN,resnet101,169.502,43.049,7439.0,65.82,27.346,21.0,0.722,0.708,0.734,0.711,3559.542
8,128,pytorch,SVHN,resnet152,167.647,43.414,7249.0,68.003,26.317,29.5,0.722,0.688,0.717,0.696,4945.586
8,128,pytorch,SVHN,resnet50,151.61,39.875,7157.0,56.708,25.458,12.5,0.762,0.74,0.758,0.744,1895.125
8,256,pytorch,CIFAR10,resnet101,192.531,45.55,6535.0,72.4,33.1,10.0,0.431,0.428,0.428,0.422,1925.31
8,256,pytorch,CIFAR10,resnet152,196.443,47.154,6869.0,81.423,35.898,14.0,0.424,0.426,0.425,0.42,2750.202
8,256,pytorch,CIFAR10,resnet50,169.283,42.75,6107.0,62.5,34.333,6.0,0.446,0.448,0.447,0.441,1015.698
8,256,pytorch,CIFAR100,resnet101,190.985,46.1,6539.0,73.9,35.409,10.5,0.143,0.134,0.139,0.125,2005.343
8,256,pytorch,CIFAR100,resnet152,200.726,46.971,6871.0,76.412,35.738,14.5,0.134,0.134,0.137,0.12,2910.527
8,256,pytorch,CIFAR100,resnet50,163.916,41.983,6109.0,59.75,31.6,6.0,0.16,0.16,0.163,0.151,983.496
8,256,pytorch,SVHN,resnet101,195.722,46.9,7829.0,79.367,38.367,15.0,0.693,0.682,0.707,0.684,2935.83
8,256,pytorch,SVHN,resnet152,201.779,47.9,8163.0,79.561,37.545,19.5,0.618,0.592,0.627,0.599,3934.69
8,256,pytorch,SVHN,resnet50,171.573,42.5,7401.0,65.889,36.5,9.0,0.712,0.703,0.724,0.704,1544.157
8,32,pytorch,CIFAR10,resnet101,84.463,32.411,5413.0,39.744,7.844,53.5,0.501,0.464,0.464,0.465,4518.77
8,32,pytorch,CIFAR10,resnet152,74.498,30.976,5687.0,38.634,6.049,81.5,0.479,0.438,0.438,0.428,6071.587
8,32,pytorch,CIFAR10,resnet50,88.363,32.498,5281.0,39.321,10.635,29.0,0.528,0.504,0.503,0.501,2562.527
8,32,pytorch,CIFAR100,resnet101,76.205,31.074,5419.0,38.621,7.316,57.5,0.234,0.183,0.183,0.177,4381.787
8,32,pytorch,CIFAR100,resnet152,92.622,33.007,5689.0,40.075,6.932,73.0,0.224,0.154,0.154,0.146,6761.406
8,32,pytorch,CIFAR100,resnet50,87.21,32.448,5287.0,37.69,10.219,30.0,0.235,0.196,0.198,0.191,2616.3
8,32,pytorch,SVHN,resnet101,93.557,33.343,6937.0,39.523,8.293,75.5,0.802,0.785,0.801,0.79,7063.554
8,32,pytorch,SVHN,resnet152,92.909,32.875,7125.0,40.379,7.085,108.0,0.769,0.738,0.761,0.748,10034.172
8,32,pytorch,SVHN,resnet50,92.425,32.757,6721.0,37.808,10.491,43.0,0.836,0.828,0.837,0.829,3974.275
8,64,pytorch,CIFAR10,resnet101,134.81,38.365,5597.0,52.769,18.923,26.5,0.475,0.466,0.466,0.464,3572.465
8,64,pytorch,CIFAR10,resnet152,126.901,37.071,5725.0,48.238,15.702,42.0,0.462,0.44,0.441,0.438,5329.842
8,64,pytorch,CIFAR10,resnet50,118.599,36.998,5437.0,49.245,20.512,15.0,0.503,0.491,0.49,0.49,1778.985
8,64,pytorch,CIFAR100,resnet101,134.471,38.318,5599.0,51.522,18.551,26.0,0.204,0.182,0.184,0.173,3496.246
8,64,pytorch,CIFAR100,resnet152,126.616,37.5,5727.0,48.809,16.141,40.0,0.188,0.159,0.16,0.15,5064.64
8,64,pytorch,CIFAR100,resnet50,124.484,36.312,5441.0,44.48,18.594,16.0,0.222,0.188,0.189,0.184,1991.744
8,64,pytorch,SVHN,resnet101,134.909,38.32,7035.0,54.143,19.251,37.5,0.786,0.77,0.787,0.774,5059.088
8,64,pytorch,SVHN,resnet152,126.998,38.003,7163.0,52.525,17.003,55.5,0.752,0.717,0.741,0.728,7048.389
8,64,pytorch,SVHN,resnet50,119.305,36.211,6875.0,44.273,18.495,23.5,0.804,0.788,0.804,0.79,2803.668
9,128,pytorch,CIFAR10,resnet101,163.162,42.063,5687.0,63.576,25.334,16.0,0.461,0.455,0.454,0.452,2610.592
9,128,pytorch,CIFAR10,resnet152,167.724,42.61,5955.0,62.901,24.085,21.0,0.435,0.423,0.421,0.42,3522.204
9,128,pytorch,CIFAR10,resnet50,148.621,39.618,5405.0,54.785,24.674,8.5,0.484,0.478,0.477,0.477,1263.279
9,128,pytorch,CIFAR100,resnet101,164.466,42.655,5691.0,65.064,26.893,14.5,0.182,0.168,0.172,0.164,2384.757
9,128,pytorch,CIFAR100,resnet152,163.978,42.595,5929.0,62.406,24.7,21.0,0.166,0.153,0.158,0.147,3443.538
9,128,pytorch,CIFAR100,resnet50,142.265,39.611,5407.0,56.528,25.618,8.5,0.195,0.182,0.184,0.178,1209.252
9,128,pytorch,SVHN,resnet101,170.323,43.119,7439.0,69.31,27.738,21.0,0.734,0.718,0.745,0.723,3576.783
9,128,pytorch,SVHN,resnet152,168.921,43.706,7249.0,67.958,26.811,28.5,0.724,0.699,0.724,0.705,4814.248
9,128,pytorch,SVHN,resnet50,138.412,39.823,7157.0,59.096,25.828,12.0,0.783,0.774,0.793,0.776,1660.944
9,256,pytorch,CIFAR10,resnet101,192.994,45.636,6535.0,68.364,34.364,11.0,0.436,0.436,0.436,0.431,2122.934
9,256,pytorch,CIFAR10,resnet152,199.211,46.9,6869.0,78.762,35.033,14.5,0.436,0.432,0.432,0.427,2888.56
9,256,pytorch,CIFAR10,resnet50,159.512,42.583,6107.0,63.833,35.0,6.0,0.456,0.454,0.454,0.447,957.072
9,256,pytorch,CIFAR100,resnet101,197.119,46.311,6539.0,72.261,36.028,10.0,0.143,0.14,0.143,0.13,1971.19
9,256,pytorch,CIFAR100,resnet152,202.225,47.107,6871.0,74.857,35.75,14.0,0.147,0.142,0.145,0.129,2831.15
9,256,pytorch,CIFAR100,resnet50,159.545,42.238,6109.0,62.274,34.202,6.5,0.166,0.164,0.167,0.156,1037.042
9,256,pytorch,SVHN,resnet101,203.862,46.624,7829.0,75.576,37.098,14.5,0.706,0.692,0.718,0.696,2955.999
9,256,pytorch,SVHN,resnet152,199.193,47.842,8163.0,78.454,37.249,20.0,0.63,0.605,0.636,0.611,3983.86
9,256,pytorch,SVHN,resnet50,175.718,42.944,7401.0,66.056,35.889,9.0,0.722,0.716,0.734,0.716,1581.462
