epoch;precision;recall;accuracy;f1;timestamp
0;0.22293372389046065;0.19990097490905026;0.2418782418782419;0.17934701263491373;2023-05-07 22:45:29
1;0.5026906622526176;0.44510960235134317;0.487032487032487;0.4501533649968906;2023-05-07 22:45:41
2;0.6514860275973321;0.6140609905769874;0.6478296478296478;0.6217625612096372;2023-05-07 22:45:52
3;0.7228283749078487;0.7101811372385239;0.7339612339612339;0.7115671822798865;2023-05-07 22:46:04
4;0.7347789142893445;0.7137252251601808;0.7334152334152334;0.7166246775379463;2023-05-07 22:46:16
5;0.7538232119283326;0.7487265108325977;0.7645372645372646;0.7479184572470995;2023-05-07 22:46:27
6;0.7546185589772443;0.735609005567904;0.7511602511602512;0.7389877347374685;2023-05-07 22:46:40
7;0.7492151029511814;0.736003468937301;0.7526617526617526;0.7349414180984692;2023-05-07 22:46:53
8;0.76839410811465;0.7600313544791132;0.7790062790062791;0.7609590140705974;2023-05-07 22:47:05
9;0.7774028539726827;0.7596233666252992;0.7811902811902812;0.7653438135616671;2023-05-07 22:47:18
