epoch;precision;recall;accuracy;f1;timestamp
0;0.24880891205209799;0.2551385828094372;0.3078078078078078;0.23689928192294268;2023-05-07 23:06:52
1;0.6552506711843169;0.5944456340365706;0.6399126399126399;0.6083640323842975;2023-05-07 23:08:03
2;0.7630563562582318;0.7045754319352783;0.7380562380562381;0.7242882978289737;2023-05-07 23:09:14
3;0.7749957942377818;0.7488393057924092;0.7704067704067704;0.7568124841706367;2023-05-07 23:10:30
4;0.7871372949853781;0.7626981331144652;0.7821457821457821;0.7697285933832192;2023-05-07 23:11:44
5;0.7984106787365051;0.7669862223660863;0.7892437892437892;0.7761629248889601;2023-05-07 23:12:58
6;0.7945705018185273;0.761907434576056;0.7828282828282829;0.7712332199023864;2023-05-07 23:14:09
7;0.7992124482363054;0.7758473394295995;0.7955227955227955;0.783390183563866;2023-05-07 23:15:26
8;0.8021611110053897;0.7780967977074188;0.7957957957957958;0.7864425993442421;2023-05-07 23:16:37
9;0.8066028737429398;0.7820162258945895;0.7992082992082992;0.7896944849368983;2023-05-07 23:17:49
