epoch;precision;recall;accuracy;f1;timestamp
0;0.25015370168356854;0.24853530466656065;0.248;0.24056883342376553;2023-05-08 01:19:20
1;0.3324458061825127;0.33341541874052083;0.3326;0.3262682018446692;2023-05-08 01:19:27
2;0.36865249477681056;0.368269693198212;0.3678;0.3597034866370134;2023-05-08 01:19:33
3;0.4146934960590595;0.41259128896821623;0.4114;0.40592980137352175;2023-05-08 01:19:39
4;0.42757698024347235;0.4273571210039092;0.4264;0.41948665292600146;2023-05-08 01:19:45
5;0.44643627206775804;0.44276731489813803;0.442;0.43459033671017255;2023-05-08 01:19:52
6;0.45754306617205265;0.4545745534808533;0.4538;0.44917081368166;2023-05-08 01:19:58
7;0.448844387946561;0.4502623688542817;0.4502;0.44371882222990094;2023-05-08 01:20:04
8;0.46134642315441277;0.4584822333437023;0.4582;0.4513898280770661;2023-05-08 01:20:10
9;0.4567013801499787;0.45707754519194654;0.4566;0.45120723526019474;2023-05-08 01:20:16
