epoch;precision;recall;accuracy;f1;timestamp
0;0.07962874485929577;0.07635324714653684;0.0774;0.04835837877801502;2023-05-08 04:06:01
1;0.16825523928510627;0.10343431212470017;0.1036;0.07816537586633175;2023-05-08 04:07:16
2;0.18709431878936147;0.11525612752108373;0.1156;0.09402348077869103;2023-05-08 04:08:31
3;0.21848798927179433;0.12425183421325477;0.1254;0.10823611496359466;2023-05-08 04:09:43
4;0.22029742204884886;0.13055431694844827;0.1308;0.11892198033823698;2023-05-08 04:10:56
5;0.2241930274540546;0.14327451593334473;0.1438;0.13410231244613027;2023-05-08 04:12:09
6;0.22022630467784968;0.15186261727585104;0.1528;0.14211835680574206;2023-05-08 04:13:21
7;0.22785073322949181;0.14914933510767436;0.1488;0.14084533176615197;2023-05-08 04:14:34
8;0.2319645383068086;0.15629744801823908;0.157;0.14788407691395056;2023-05-08 04:15:48
9;0.21384050479273672;0.14408927242096106;0.1436;0.13769872281002488;2023-05-08 04:17:01
