epoch;precision;recall;accuracy;f1;timestamp
0;0.24267032161605515;0.17046570052780294;0.2188097188097188;0.14783362138809875;2023-05-07 23:31:54
1;0.32510119864062514;0.2802646274334714;0.33346983346983344;0.28118097431344574;2023-05-07 23:32:14
2;0.5077668403649576;0.4535973799061794;0.5065520065520066;0.4646728865429205;2023-05-07 23:32:37
3;0.6058400702848086;0.5779205061380336;0.6158886158886159;0.5856557068382959;2023-05-07 23:32:58
4;0.6806936024113871;0.6528394243150003;0.6797706797706797;0.660843777164249;2023-05-07 23:33:19
5;0.7025601206809088;0.68434379133964;0.7092547092547092;0.6888832002067098;2023-05-07 23:33:39
6;0.736335863960776;0.7147009877224313;0.7418782418782419;0.7206021457646357;2023-05-07 23:34:00
7;0.7438146570239695;0.7307091957128664;0.7545727545727545;0.7329650820206581;2023-05-07 23:34:21
8;0.7601854460965474;0.7459395938333787;0.767949767949768;0.7487882053258577;2023-05-07 23:34:42
9;0.7659430624582007;0.7467397027262928;0.7709527709527709;0.7508280263969227;2023-05-07 23:35:02
