epoch;precision;recall;f1;timestamp
0;0.12283567818720084;0.1294677430901264;0.1282;0.11877621952967565;;2023-05-05 16:42:24
1;0.15021464748915087;0.14623488115129088;0.1458;0.14218957573608454;;2023-05-05 16:42:31
2;0.18913444900760812;0.1913920664035976;0.191;0.18247335337595744;;2023-05-05 16:42:39
3;0.20243692616565528;0.20534337958896293;0.2056;0.19965565889966616;;2023-05-05 16:42:46
4;0.22891406249479668;0.2347741496015594;0.235;0.2275650387324824;;2023-05-05 16:42:54
5;0.257699140158672;0.26235589208136634;0.263;0.2549436669133792;;2023-05-05 16:43:02
6;0.2718169952898523;0.27792608062622054;0.2788;0.27146047702395626;;2023-05-05 16:43:09
7;0.2879876553257367;0.2925829949463978;0.293;0.28428682376103187;;2023-05-05 16:43:17
8;0.2940108225956823;0.3006803381961482;0.3006;0.29231514950319293;;2023-05-05 16:43:24
9;0.313119841042414;0.31991913438983366;0.3206;0.31184214323830783;;2023-05-05 16:43:31
