epoch;precision;recall;accuracy;f1;timestamp
0;0.24818523467323908;0.24174085391024866;0.2414;0.22468399400081568;2023-05-08 02:47:49
1;0.3065700069404836;0.3007370351714841;0.3002;0.2885496387232685;2023-05-08 02:48:03
2;0.33381402740730837;0.33074860040771853;0.3302;0.31930325483164657;2023-05-08 02:48:18
3;0.37095861291011395;0.3688470227181435;0.3682;0.35881881960877693;2023-05-08 02:48:32
4;0.3866968969528921;0.3870890553328125;0.3866;0.37734722578334806;2023-05-08 02:48:46
5;0.40306805285406877;0.403546981973428;0.4038;0.3968608942271537;2023-05-08 02:49:01
6;0.4099488990676587;0.41111849373798465;0.4108;0.4048675101447542;2023-05-08 02:49:15
7;0.4188004166592754;0.42114962311930537;0.4214;0.41553811955895403;2023-05-08 02:49:29
8;0.42672582351578736;0.42097825473070377;0.4212;0.4162887098222853;2023-05-08 02:49:43
9;0.42293304960063766;0.4189917517423469;0.4196;0.4152628721915198;2023-05-08 02:49:57
