epoch;precision;recall;accuracy;f1;timestamp
0;0.5636599804533369;0.49013798005947856;0.5308490308490309;0.49569829523614883;2023-05-07 22:19:54
1;0.748310702247933;0.7179589701246061;0.7441987441987442;0.7255837377981036;2023-05-07 22:20:34
2;0.7849417344730506;0.7630322875836149;0.7815997815997816;0.7680178432475383;2023-05-07 22:21:14
3;0.8124696389960775;0.7923287853729548;0.8093093093093093;0.798148152349808;2023-05-07 22:21:54
4;0.8178651839088106;0.8051584567489464;0.8200928200928201;0.8091489233702618;2023-05-07 22:22:33
5;0.8109224862680277;0.7980617567341151;0.8090363090363091;0.8003860031832227;2023-05-07 22:23:12
6;0.8173029160607413;0.7889225965201346;0.8097188097188097;0.7972902023470236;2023-05-07 22:23:57
7;0.8336066522382917;0.8142896362466729;0.8284193284193284;0.8200824772388084;2023-05-07 22:24:37
8;0.8401633895311834;0.8271155472220604;0.8402948402948403;0.8306839168805054;2023-05-07 22:25:15
9;0.8370411736739444;0.8300802228950696;0.8416598416598416;0.8325026172397425;2023-05-07 22:26:01
