epoch;precision;recall;accuracy;f1;timestamp
0;0.33459152648371177;0.31999964041892537;0.3194;0.30451039437642313;2023-05-08 01:16:30
1;0.41443315764770705;0.40872532988578103;0.409;0.4009685760384974;2023-05-08 01:16:39
2;0.44907538755620224;0.44294424691821616;0.4454;0.4388084721167145;2023-05-08 01:16:48
3;0.4636009277234998;0.45521812778628234;0.4566;0.4511208855794727;2023-05-08 01:16:57
4;0.47437250118215946;0.4685910951265623;0.4696;0.46461018552358135;2023-05-08 01:17:05
5;0.4809196682833683;0.4747766445821001;0.4758;0.4744995765766859;2023-05-08 01:17:14
6;0.4886627214789706;0.4831189734158851;0.4838;0.482834882174485;2023-05-08 01:17:23
7;0.4870096881015703;0.48675998114822266;0.4868;0.4844686525573853;2023-05-08 01:17:31
8;0.49414240970847817;0.48387012419345077;0.4828;0.48445726699032743;2023-05-08 01:17:39
9;0.48996635469268685;0.4854189003083757;0.4854;0.4849193894600674;2023-05-08 01:17:48
