epoch;precision;recall;accuracy;f1;timestamp
0;0.3123489173314007;0.2872022154769543;0.2876;0.27517928789726986;2023-05-08 02:40:25
1;0.35787471275877347;0.34433922782951953;0.345;0.3399127138754931;2023-05-08 02:40:46
2;0.38422001555469093;0.37596360622035485;0.3768;0.36646917916261756;2023-05-08 02:41:07
3;0.3963052503032835;0.3905599711137305;0.3896;0.38206054491436947;2023-05-08 02:41:28
4;0.4176297150007743;0.41199784206606493;0.4112;0.4074227596092947;2023-05-08 02:41:49
5;0.4294369043587154;0.42142972485141617;0.4198;0.4190030177524992;2023-05-08 02:42:10
6;0.43564339999775087;0.4240386713799647;0.4222;0.42173245378942104;2023-05-08 02:42:31
7;0.44736643466462517;0.4284107222114;0.4262;0.4268452276305066;2023-05-08 02:42:54
8;0.44226628019330183;0.4255872003471731;0.4232;0.4231840948364464;2023-05-08 02:43:15
9;0.44953552967723187;0.4332457282839785;0.4312;0.4321869683093661;2023-05-08 02:43:35
