epoch;precision;recall;accuracy;f1;timestamp
0;0.31003534168270647;0.2800062403631126;0.281;0.2650175739309077;2023-05-08 01:51:29
1;0.36545536753947766;0.35472945925289223;0.3574;0.3442186001956649;2023-05-08 01:51:43
2;0.39503039410523966;0.3880148423326535;0.389;0.38120146181078607;2023-05-08 01:51:58
3;0.4134000916049695;0.4133206357891718;0.4142;0.4041941046986022;2023-05-08 01:52:12
4;0.4342695334410858;0.42837892136602085;0.4284;0.4220752968758502;2023-05-08 01:52:28
5;0.4375902762502938;0.43268946627377974;0.432;0.4255571487236929;2023-05-08 01:52:44
6;0.4504294865266322;0.44001761230361935;0.44;0.43689428973764893;2023-05-08 01:52:59
7;0.445237492013995;0.4393751671161742;0.439;0.4352541316663506;2023-05-08 01:53:13
8;0.4516298622615363;0.4488563276223312;0.448;0.4456513150338358;2023-05-08 01:53:28
9;0.4544292601590416;0.450814905819234;0.4498;0.4489319285392027;2023-05-08 01:53:43
