epoch;precision;recall;accuracy;f1;timestamp
0;0.1637396576392267;0.16214014990978126;0.21717171717171718;0.1352810986611972;2023-05-08 00:04:53
1;0.4403530986212494;0.3944829216630466;0.45222495222495224;0.3897368279569809;2023-05-08 00:06:41
2;0.6251359517125146;0.56222471368428;0.6057876057876058;0.5678422680634321;2023-05-08 00:08:31
3;0.7065063596134296;0.6400176001174706;0.6812721812721813;0.6594339652319989;2023-05-08 00:10:27
4;0.734630689956445;0.6954985296418859;0.7253617253617254;0.7090701685738965;2023-05-08 00:12:23
5;0.7335832660841259;0.6966083607982037;0.726044226044226;0.7080284881809975;2023-05-08 00:14:19
6;0.7396019709320186;0.7159048546689873;0.7409227409227409;0.7233334156262202;2023-05-08 00:16:08
7;0.7693096001418458;0.7298336864525712;0.7551187551187551;0.7426045006431597;2023-05-08 00:17:59
8;0.7639795213770985;0.7328880333616608;0.7566202566202567;0.7412632046656398;2023-05-08 00:19:46
9;0.7664225204785111;0.7402249873800033;0.7616707616707616;0.7472361289216825;2023-05-08 00:21:44
