epoch;step;loss_value;timestamp
epoch;step;loss_value;timestamp
0;99;2.3940025424957274;2023-04-28 18:32:10
0;199;2.339899654388428;2023-04-28 18:32:13
0;299;2.294411025047302;2023-04-28 18:32:15
0;399;2.2075536942481992;2023-04-28 18:32:18
0;499;2.0780895960330965;2023-04-28 18:32:21
1;99;1.9657078528404235;2023-04-28 18:32:25
1;199;1.8421790194511414;2023-04-28 18:32:28
1;299;1.6962187814712524;2023-04-28 18:32:31
1;399;1.5793248724937439;2023-04-28 18:32:33
1;499;1.4155591559410095;2023-04-28 18:32:36
2;99;1.269394280910492;2023-04-28 18:32:40
2;199;1.1614333307743072;2023-04-28 18:32:43
2;299;1.047463477253914;2023-04-28 18:32:46
2;399;0.9818030339479447;2023-04-28 18:32:49
2;499;0.9263682389259338;2023-04-28 18:32:52
3;99;0.8101315754652023;2023-04-28 18:32:56
3;199;0.7896521329879761;2023-04-28 18:32:59
3;299;0.7193248796463013;2023-04-28 18:33:02
3;399;0.6937154605984688;2023-04-28 18:33:05
3;499;0.6633333253860474;2023-04-28 18:33:08
4;99;0.5978384244441987;2023-04-28 18:33:12
4;199;0.5960873734951019;2023-04-28 18:33:14
4;299;0.5552648177742958;2023-04-28 18:33:17
4;399;0.523140920996666;2023-04-28 18:33:20
4;499;0.5098377475142479;2023-04-28 18:33:23
5;99;0.4646818408370018;2023-04-28 18:33:27
5;199;0.4691901108622551;2023-04-28 18:33:30
5;299;0.43123320534825327;2023-04-28 18:33:33
5;399;0.4093308472633362;2023-04-28 18:33:35
5;499;0.4131764104962349;2023-04-28 18:33:38
6;99;0.37387319475412367;2023-04-28 18:33:42
6;199;0.3783480456471443;2023-04-28 18:33:45
6;299;0.3431854170560837;2023-04-28 18:33:48
6;399;0.33152499675750735;2023-04-28 18:33:51
6;499;0.33143071696162224;2023-04-28 18:33:54
7;99;0.3096566926687956;2023-04-28 18:33:58
7;199;0.3058802571892738;2023-04-28 18:34:01
7;299;0.2873025894165039;2023-04-28 18:34:05
7;399;0.27896063417196276;2023-04-28 18:34:08
7;499;0.2793584893643856;2023-04-28 18:34:12
8;99;0.25369179785251617;2023-04-28 18:34:15
8;199;0.26339363798499105;2023-04-28 18:34:18
8;299;0.24800767466425896;2023-04-28 18:34:21
8;399;0.2467820196598768;2023-04-28 18:34:24
8;499;0.24200418174266816;2023-04-28 18:34:27
9;99;0.23217705242335795;2023-04-28 18:34:30
9;199;0.2303585971146822;2023-04-28 18:34:34
9;299;0.20489069163799287;2023-04-28 18:34:37
9;399;0.20321065835654736;2023-04-28 18:34:40
9;499;0.19927120789885522;2023-04-28 18:34:43
