epoch;precision;recall;accuracy;f1;timestamp
0;0.3734456564350138;0.3470449887376871;0.3466;0.33650359209212144;2023-05-08 01:30:03
1;0.4436833910398333;0.4081973945126519;0.4066;0.40225614357592454;2023-05-08 01:31:00
2;0.46497324018132263;0.4240370163148091;0.4224;0.4209877597198967;2023-05-08 01:31:57
3;0.4863000447310169;0.44274508476518654;0.4412;0.4402354005125054;2023-05-08 01:32:56
4;0.49244652341169326;0.43657753391967347;0.435;0.4310256593333987;2023-05-08 01:33:54
5;0.4945410933059472;0.4364514802706271;0.4354;0.4338795092286567;2023-05-08 01:34:54
6;0.4873051418317111;0.43633062020816815;0.4348;0.43437532246146004;2023-05-08 01:35:52
7;0.5106172051161659;0.46060720577550995;0.4598;0.4604629967876514;2023-05-08 01:36:50
8;0.5047053290246444;0.46674613601532905;0.4668;0.46956433611503756;2023-05-08 01:37:46
9;0.5031325765989926;0.466231332267533;0.4656;0.46789060940530147;2023-05-08 01:38:44
