epoch;precision;recall;accuracy;f1;timestamp
0;0.05751779072180867;0.05834242640295817;0.0604;0.03978056668180505;2023-05-08 04:31:25
1;0.09340236641270135;0.09166652240958438;0.093;0.07025609737217985;2023-05-08 04:31:46
2;0.10288128046720153;0.11015186799168418;0.1122;0.09022517469912461;2023-05-08 04:32:06
3;0.11901025893397942;0.11967652564245258;0.1228;0.09969646479093978;2023-05-08 04:32:27
4;0.1280795860915521;0.13232974525076474;0.1352;0.11430873237692457;2023-05-08 04:32:47
5;0.15608686848424722;0.14124666863679514;0.1438;0.12678715382898942;2023-05-08 04:33:07
6;0.157605613681348;0.14952074280614316;0.1528;0.13724898639041702;2023-05-08 04:33:27
7;0.15990730995920438;0.153257789729719;0.1566;0.14270314073043328;2023-05-08 04:33:48
8;0.16853271899910308;0.1564724253608386;0.1596;0.14907291080757534;2023-05-08 04:34:08
9;0.16733303666120758;0.15597125402862125;0.1596;0.1486650834980599;2023-05-08 04:34:29
