epoch;precision;recall;accuracy;f1;timestamp
0;0.4061296233051695;0.3757467908261537;0.3766;0.36327743568285875;2023-05-08 01:04:05
1;0.4652440842730357;0.4275773744124381;0.428;0.41640900208059;2023-05-08 01:04:37
2;0.49362591449320137;0.47006841422203927;0.47;0.46923916818281414;2023-05-08 01:05:07
3;0.5047387982426546;0.4730973606731178;0.4732;0.47217279183494687;2023-05-08 01:05:39
4;0.509884365561712;0.4860407976154055;0.4864;0.483282441415554;2023-05-08 01:06:10
5;0.5063355951753143;0.4881440587300114;0.4886;0.48604205910443554;2023-05-08 01:06:41
6;0.5306394345171773;0.49489034977346674;0.4948;0.495503228687177;2023-05-08 01:07:14
7;0.5223593374390118;0.5008729258815247;0.5016;0.5006824336136189;2023-05-08 01:07:45
8;0.5133713574164227;0.4902942556144074;0.4902;0.48830373754328793;2023-05-08 01:08:16
9;0.5409187229643634;0.5059236294906992;0.5056;0.5058186808586222;2023-05-08 01:08:48
