epoch;precision;recall;f1;timestamp
0;0.0956592027591597;0.09797341747183072;0.1521976521976522;0.06649623752850084;;2023-05-05 15:29:48
1;0.08044739518451985;0.0980700604069049;0.1618891618891619;0.06254549080951992;;2023-05-05 15:29:58
2;0.10037829272499552;0.10529009617781568;0.16857766857766857;0.0700479307922837;;2023-05-05 15:30:08
3;0.10790986930449502;0.10648334370896002;0.1717171717171717;0.06830167429862428;;2023-05-05 15:30:19
4;0.11265180499559842;0.10974101583987517;0.17594867594867594;0.07402485004850937;;2023-05-05 15:30:29
5;0.11790160607214692;0.11575510402252376;0.18523068523068523;0.08085984117787973;;2023-05-05 15:30:39
6;0.1567254301551779;0.13727255951296632;0.205978705978706;0.10910202417821635;;2023-05-05 15:30:50
7;0.18032324856616083;0.16582476478927327;0.2250887250887251;0.14621184940998153;;2023-05-05 15:31:00
8;0.21552460421991126;0.19230437580191137;0.25061425061425063;0.17353852883516596;;2023-05-05 15:31:10
9;0.25388077179461116;0.22746591614417797;0.2839202839202839;0.20975559544231998;;2023-05-05 15:31:22
